bins	start time(ps)	counts
468	3304258832	13
469	3311318694	16
470	3318379253	16
471	3325439834	18
472	3332500317	13
473	3339560251	15
474	3346620858	14
475	3353681130	22
476	3360741420	12
477	3367801732	24
478	3374862431	25
479	3381922802	15
480	3388982687	17
481	3396043416	15
482	3403103649	15
483	3410164016	16
484	3417224472	19
485	3424284939	19
486	3431345426	16
487	3438405696	16
488	3445466173	18
489	3452526515	15
490	3459586977	20
491	3466647642	16
492	3473707808	13
493	3480767711	11
494	3487828046	15
495	3494889048	17
496	3501949564	13
497	3509009712	13
498	3516070045	17
499	3523130130	16
500	3530190838	16
501	3537251311	20
502	3544311235	23
503	3551371377	14
504	3558432428	14
505	3565493097	18
506	3572552826	19
507	3579613255	17
508	3586673698	13
509	3593734066	6
510	3600794281	20
511	3607854967	17
512	3614915243	14
513	3621975742	10
514	3629035970	16
515	3636096550	9
516	3643157093	17
517	3650216941	18
518	3657277546	19
519	3664338117	17
520	3671398337	16
521	3678458517	20
522	3685519152	18
523	3692579525	13
524	3699640036	14
525	3706700477	20
526	3713760584	15
527	3720821099	17
528	3727881219	15
529	3734941574	13
530	3742002261	19
531	3749062819	12
532	3756122888	11
533	3763183336	24
534	3770243755	11
535	3777304254	18
536	3784364297	19
537	3791424985	15
538	3798485346	10
539	3805545722	15
540	3812606102	18
541	3819666284	17
542	3826726379	18
543	3833787299	18
544	3840847647	13
545	3847908171	10
546	3854968412	26
547	3862028436	14
548	3869088995	14
549	3876149303	20
550	3883209697	20
551	3890269913	27
552	3897330398	18
553	3904390923	13
554	3911451319	17
555	3918512028	13
556	3925572004	15
557	3932632503	17
558	3939692830	20
559	3946753258	19
560	3953813726	15
561	3960873919	17
562	3967934358	19
563	3974994723	14
564	3982055060	19
565	3989115640	12
566	3996175794	18
567	4003236589	9
568	4010296685	14
569	4017357128	14
570	4024417598	22
571	4031477777	25
572	4038538407	17
573	4045598380	20
574	4052658753	12
575	4059719550	15
576	4066779828	16
577	4073840255	18
578	4080900531	9
579	4087960669	17
580	4095021356	24
581	4102081650	16
582	4109141975	14
583	4116202340	15
584	4123262964	10
585	4130323230	17
586	4137383657	15
587	4144443930	21
588	4151504257	13
589	4158564753	19
590	4165625409	10
591	4172685666	13
592	4179745833	19
593	4186806075	18
594	4193866623	20
595	4200926786	18
596	4207987318	15
597	4215047844	14
598	4222108025	18
599	4229168772	21
600	4236228965	19
601	4243289345	18
602	4250349644	18
603	4257410098	23
604	4264470577	13
605	4271530604	11
606	4278590920	21
607	4285651554	12
608	4292711863	16
609	4299772256	16
610	4306832801	15
611	4313893099	10
612	4320953755	14
613	4328013661	14
614	4335074465	23
615	4342134528	15
616	4349194908	12
617	4356255532	18
618	4363315748	16
619	4370375991	14
620	4377436218	18
621	4384496731	15
622	4391557206	21
623	4398617633	15
624	4405677901	13
625	4412738417	16
626	4419799143	16
627	4426859163	18
628	4433919663	15
629	4440979980	15
630	4448040247	11
631	4455100531	10
632	4462161054	14
633	4469221575	12
634	4476281654	20
635	4483342061	15
636	4490402555	21
637	4497463293	16
638	4504523581	11
639	4511583893	13
640	4518644195	16
641	4525704497	17
642	4532764892	18
643	4539825411	14
644	4546885698	20
645	4553946015	15
646	4561006319	21
647	4568066498	20
648	4575126759	11
649	4582187588	16
650	4589247992	18
651	4596308456	24
652	4603368938	18
653	4610429076	18
654	4617489491	20
655	4624549879	9
656	4631610316	19
657	4638670627	25
658	4645730883	14
659	4652791347	19
660	4659851790	16
661	4666912218	16
662	4673972564	24
663	4681032607	12
664	4688092960	14
665	4695153379	17
666	4702214099	16
667	4709274513	16
668	4716334727	13
669	4723395173	19
670	4730455505	20
671	4737516190	14
672	4744576372	12
673	4751636708	15
674	4758697192	21
675	4765757438	19
676	4772817946	23
677	4779878272	8
678	4786938524	15
679	4793998790	16
680	4801059398	20
681	4808119552	20
682	4815180182	18
683	4822240719	19
684	4829301052	24
685	4836361368	18
686	4843421436	14
687	4850482138	11
688	4857542435	14
689	4864602738	17
690	4871663124	16
691	4878723345	20
692	4885783867	21
693	4892844429	15
694	4899904837	25
695	4906965143	19
696	4914025262	21
697	4921085942	15
698	4928146468	14
699	4935206539	20
700	4942266943	12
701	4949327129	14
702	4956387447	19
703	4963448309	18
704	4970508508	14
705	4977568813	22
706	4984629033	22
707	4991689488	16
708	4998750029	14
709	5005810540	22
710	5012870984	16
711	5019931407	19
712	5026991672	14
713	5034051872	20
714	5041112268	20
715	5048172855	21
716	5055233375	21
717	5062293642	24
718	5069353682	16
719	5076414219	17
720	5083474593	11
721	5090534792	20
722	5097595401	11
723	5104655715	15
724	5111716407	20
725	5118776545	14
726	5125837042	21
727	5132897179	14
728	5139957817	14
729	5147018325	21
730	5154078160	19
731	5161138684	20
732	5168199032	20
733	5175259562	12
734	5182319839	12
735	5189380350	19
736	5196440795	9
737	5203501237	21
738	5210561430	21
739	5217621863	11
740	5224682027	16
741	5231742636	11
742	5238803129	15
743	5245863524	12
744	5252923952	12
745	5259984178	14
746	5267044761	20
747	5274104817	8
748	5281165282	10
749	5288225599	14
750	5295285787	18
751	5302346420	20
752	5309406890	15
753	5316467372	25
754	5323527491	12
755	5330588072	11
756	5337648424	16
757	5344708743	17
758	5351769147	14
759	5358829618	10
760	5365889965	8
761	5372950225	16
762	5380010644	13
763	5387071021	13
764	5394131148	16
765	5401191636	12
766	5408252014	12
767	5415312479	16
768	5422372754	23
769	5429433380	13
770	5436493473	19
771	5443553991	16
772	5450614318	18
773	5457674967	15
774	5464735082	10
775	5471795434	14
776	5478855857	17
777	5485916243	23
778	5492976888	16
779	5500037160	13
780	5507097399	19
781	5514157895	24
782	5521218054	21
783	5528278831	15
784	5535339338	19
785	5542399510	17
786	5549459863	9
787	5556520153	14
788	5563580460	29
789	5570640858	18
790	5577701179	26
791	5584761338	17
792	5591821999	18
793	5598882194	12
794	5605942919	21
795	5613003236	24
796	5620063634	13
797	5627124315	13
798	5634184377	13
799	5641244856	17
800	5648304932	16
801	5655365688	13
802	5662425909	19
803	5669486200	11
804	5676546746	17
805	5683606739	17
806	5690667471	20
807	5697727687	16
808	5704788202	14
809	5711848264	14
810	5718908790	18
811	5725969379	18
812	5733029828	16
813	5740090385	17
814	5747150635	23
815	5754211013	16
816	5761271196	12
817	5768331625	14
818	5775392008	12
819	5782452488	14
820	5789512743	25
821	5796572951	23
822	5803633314	14
823	5810693856	17
824	5817754024	18
825	5824814641	13
826	5831875311	16
827	5838935465	18
828	5845995775	20
829	5853056324	27
830	5860116650	22
831	5867176972	15
832	5874237587	16
833	5881297973	18
834	5888358012	11
835	5895418483	17
836	5902478930	19
837	5909538893	22
838	5916599547	24
839	5923659896	10
840	5930720613	12
841	5937780707	19
842	5944841442	22
843	5951901780	19
844	5958961989	16
845	5966022370	9
846	5973082660	17
847	5980142505	16
848	5987202962	18
849	5994263638	19
850	6001324120	15
851	6008384707	25
852	6015445246	15
853	6022505516	19
854	6029566008	12
855	6036626127	10
856	6043686473	8
857	6050746884	16
858	6057807439	13
859	6064867693	15
860	6071927988	16
861	6078988356	12
862	6086048832	19
863	6093108875	17
864	6100169167	15
865	6107229941	20
866	6114290131	14
867	6121350598	20
868	6128410960	15
869	6135471283	16
870	6142532002	16
871	6149592241	13
872	6156652742	16
873	6163713000	15
874	6170773310	19
875	6177833729	16
876	6184893974	13
877	6191954606	15
878	6199014638	18
879	6206074921	14
880	6213135711	12
881	6220196210	11
882	6227256416	17
883	6234316624	16
884	6241377213	12
885	6248437530	11
886	6255498040	15
887	6262558410	16
888	6269618739	17
889	6276679005	19
890	6283739536	18
891	6290799887	19
892	6297860055	18
893	6304920690	16
894	6311980708	20
895	6319041159	13
896	6326101592	16
897	6333161983	15
898	6340222417	17
899	6347282821	13
900	6354343289	20
901	6361403571	20
902	6368464234	17
903	6375524535	16
904	6382584818	11
905	6389644944	22
906	6396705326	13
907	6403765942	15
908	6410826383	17
909	6417886773	14
910	6424946905	13
911	6432007433	20
912	6439067730	14
913	6446128232	13
914	6453188725	20
915	6460248872	23
916	6467309536	22
917	6474369746	15
918	6481429963	12
919	6488490396	22
920	6495550771	20
921	6502611164	12
922	6509671643	20
923	6516731773	14
924	6523792181	22
925	6530853061	24
926	6537913319	15
927	6544973636	16
928	6552034029	10
929	6559094149	14
930	6566154936	17
931	6573215358	23
932	6580275627	20
933	6587335815	12
934	6594396022	21
935	6601456533	16
936	6608516881	17
937	6615577296	15
938	6622637900	16
939	6629698132	18
940	6636758425	14
941	6643818636	17
942	6650879125	22
943	6657939849	19
944	6664999981	19
945	6672060297	22
946	6679120655	14
947	6686181137	15
948	6693241444	18
949	6700302116	16
950	6707362353	12
951	6714422539	18
952	6721482999	19
953	6728543613	15
954	6735603923	21
955	6742664167	16
956	6749724529	12
957	6756784973	17
958	6763845309	14
959	6770905913	13
960	6777966298	12
961	6785026315	14
962	6792086967	20
963	6799147115	22
964	6806207494	12
965	6813268005	18
966	6820328478	18
967	6827388686	16
968	6834449286	15
969	6841509777	23
970	6848569874	16
971	6855630226	10
972	6862690800	16
973	6869751096	17
974	6876811289	13
975	6883871936	16
976	6890932014	15
977	6897992652	16
978	6905052920	18
979	6912113436	13
980	6919173656	21
981	6926234195	14
982	6933294692	7
983	6940355073	10
984	6947415443	20
985	6954475507	14
986	6961535927	17
987	6968596307	18
988	6975656868	17
989	6982717359	19
990	6989777699	15
991	6996837962	18
992	7003898256	18
993	7010958542	20
994	7018019222	18
995	7025079473	13
996	7032139857	14
997	7039200568	23
998	7046260701	16
999	7053320868	14
