bins	start time(ps)	counts
428	2957640020	21
429	2964550273	23
430	2971460490	20
431	2978370731	11
432	2985281098	22
433	2992191513	16
434	2999102065	15
435	3006012651	5
436	3012922471	16
437	3019833170	13
438	3026743434	18
439	3033653862	15
440	3040564309	15
441	3047474633	18
442	3054384642	23
443	3061295282	18
444	3068205687	17
445	3075116115	18
446	3082026217	12
447	3088936131	22
448	3095847223	12
449	3102757758	13
450	3109668309	25
451	3116578415	16
452	3123488733	21
453	3130399036	18
454	3137309461	12
455	3144219937	14
456	3151129861	12
457	3158040284	18
458	3164950923	20
459	3171861123	25
460	3178771292	10
461	3185681827	13
462	3192592409	15
463	3199502903	13
464	3206412697	18
465	3213323278	14
466	3220233723	16
467	3227143728	13
468	3234054273	24
469	3240965006	17
470	3247875374	13
471	3254785834	15
472	3261696194	17
473	3268606492	21
474	3275516365	19
475	3282427093	14
476	3289337908	14
477	3296247815	15
478	3303158059	15
479	3310068680	14
480	3316979031	19
481	3323888877	14
482	3330799409	17
483	3337710547	20
484	3344620639	16
485	3351530679	8
486	3358441587	13
487	3365351960	20
488	3372261742	18
489	3379172177	23
490	3386082435	14
491	3392992911	15
492	3399903420	15
493	3406813647	20
494	3413724148	14
495	3420634426	17
496	3427545343	19
497	3434455695	12
498	3441365426	15
499	3448275995	16
500	3455186622	19
501	3462096909	14
502	3469007186	15
503	3475917714	25
504	3482828121	19
505	3489738078	17
506	3496648327	15
507	3503559058	20
508	3510469457	15
509	3517379833	17
510	3524290516	17
511	3531200676	11
512	3538110883	17
513	3545021027	20
514	3551931561	20
515	3558842223	16
516	3565752037	18
517	3572662666	14
518	3579573538	16
519	3586483537	15
520	3593393608	12
521	3600304192	24
522	3607214962	9
523	3614125430	15
524	3621035439	17
525	3627945494	12
526	3634856085	10
527	3641766360	22
528	3648676692	15
529	3655587028	18
530	3662497579	17
531	3669408388	12
532	3676318549	11
533	3683228736	12
534	3690138811	18
535	3697049270	15
536	3703960251	14
537	3710870141	14
538	3717780581	13
539	3724691095	21
540	3731601476	19
541	3738511457	16
542	3745422169	21
543	3752332395	15
544	3759242688	8
545	3766153272	14
546	3773063684	15
547	3779973842	14
548	3786884482	19
549	3793794866	16
550	3800704903	7
551	3807615062	15
552	3814525827	18
553	3821436591	11
554	3828346412	22
555	3835256652	21
556	3842167676	14
557	3849077936	19
558	3855988114	21
559	3862898754	19
560	3869809058	8
561	3876718985	16
562	3883629418	25
563	3890540010	20
564	3897450330	13
565	3904360238	13
566	3911270793	16
567	3918181536	14
568	3925091890	13
569	3932002015	18
570	3938912445	20
571	3945823162	18
572	3952733297	14
573	3959643340	14
574	3966554132	18
575	3973464600	12
576	3980374584	15
577	3987285137	15
578	3994195601	18
579	4001106079	15
580	4008016270	13
581	4014926927	17
582	4021836933	14
583	4028747315	21
584	4035657834	17
585	4042568211	13
586	4049478282	12
587	4056388863	15
588	4063299336	14
589	4070209373	18
590	4077119632	14
591	4084030421	14
592	4090940896	11
593	4097851079	12
594	4104761398	12
595	4111671910	19
596	4118582459	15
597	4125492573	12
598	4132403023	18
599	4139313472	14
600	4146224112	15
601	4153134041	13
602	4160044508	20
603	4166955094	11
604	4173865455	14
605	4180775897	16
606	4187686119	12
607	4194596576	17
608	4201506591	14
609	4208416821	12
610	4215327439	15
611	4222238011	19
612	4229148177	18
613	4236058528	15
614	4242968992	12
615	4249879303	15
616	4256789833	13
617	4263700211	11
618	4270610751	17
619	4277520851	18
620	4284431246	12
621	4291341554	11
622	4298251911	24
623	4305162666	18
624	4312072981	13
625	4318983338	17
626	4325893530	15
627	4332803805	15
628	4339714280	18
629	4346624758	18
630	4353535061	9
631	4360445209	17
632	4367355305	17
633	4374265867	8
634	4381176361	12
635	4388086898	22
636	4394997398	12
637	4401907505	16
638	4408817715	13
639	4415728215	14
640	4422638728	13
641	4429549218	17
642	4436459568	17
643	4443370015	11
644	4450280313	15
645	4457190529	15
646	4464101139	18
647	4471011452	15
648	4477921741	18
649	4484832029	20
650	4491742359	11
651	4498652741	10
652	4505563025	17
653	4512473254	12
654	4519384020	14
655	4526294450	15
656	4533204613	17
657	4540114989	16
658	4547025520	24
659	4553935857	13
660	4560846070	19
661	4567756798	14
662	4574666904	14
663	4581577374	21
664	4588487882	14
665	4595398441	16
666	4602308366	15
667	4609218676	11
668	4616129131	17
669	4623039701	17
670	4629949776	17
671	4636860170	14
672	4643770448	13
673	4650680729	9
674	4657591475	24
675	4664501590	16
676	4671411835	15
677	4678322317	24
678	4685232930	15
679	4692143298	18
680	4699053644	17
681	4705963935	20
682	4712874588	12
683	4719784812	12
684	4726695369	22
685	4733605798	11
686	4740516085	18
687	4747426221	18
688	4754336726	17
689	4761247183	10
690	4768157465	11
691	4775067820	19
692	4781978170	16
693	4788888070	8
694	4795798464	20
695	4802708991	18
696	4809619459	15
697	4816530020	16
698	4823440385	16
699	4830350697	11
700	4837261061	15
701	4844171521	12
702	4851081975	16
703	4857992327	19
704	4864902768	18
705	4871813173	8
706	4878723421	7
707	4885633770	13
708	4892544394	16
709	4899454398	17
710	4906364825	19
711	4913275435	18
712	4920185610	18
713	4927095828	20
714	4934006295	12
715	4940916582	14
716	4947826986	19
717	4954737467	11
718	4961647886	22
719	4968558131	17
720	4975468544	18
721	4982379092	10
722	4989289483	14
723	4996199617	16
724	5003109999	14
725	5010020368	22
726	5016930968	19
727	5023841135	12
728	5030751467	18
729	5037662026	18
730	5044572427	10
731	5051482816	16
732	5058393210	17
733	5065303343	15
734	5072213933	22
735	5079124048	15
736	5086034561	12
737	5092944860	14
738	5099855388	16
739	5106765309	17
740	5113676014	12
741	5120586373	25
742	5127496623	21
743	5134406916	11
744	5141317511	13
745	5148228320	17
746	5155138288	13
747	5162048579	9
748	5168958892	13
749	5175869701	16
750	5182780118	14
751	5189690173	20
752	5196600333	16
753	5203510853	17
754	5210421096	12
755	5217331259	16
756	5224242110	13
757	5231152605	19
758	5238062623	16
759	5244973027	12
760	5251883508	13
761	5258793996	11
762	5265704112	16
763	5272614749	15
764	5279525226	12
765	5286435426	8
766	5293345803	13
767	5300256409	19
768	5307166570	13
769	5314077083	11
770	5320987313	20
771	5327897754	16
772	5334808082	17
773	5341718233	15
774	5348628526	17
775	5355538928	18
776	5362449585	15
777	5369359740	9
778	5376270296	13
779	5383180508	17
780	5390090711	9
781	5397001174	13
782	5403911653	14
783	5410822288	14
784	5417732336	17
785	5424642874	16
786	5431553014	19
787	5438463715	14
788	5445374224	14
789	5452284244	16
790	5459194836	16
791	5466105164	16
792	5473015288	24
793	5479925851	14
794	5486836089	14
795	5493746694	18
796	5500657100	19
797	5507567069	14
798	5514477757	23
799	5521388051	9
800	5528298533	15
801	5535208946	12
802	5542118848	20
803	5549029592	21
804	5555939756	19
805	5562850303	16
806	5569760588	14
807	5576671109	14
808	5583581685	23
809	5590491863	15
810	5597402391	20
811	5604312597	17
812	5611222859	9
813	5618133570	23
814	5625043700	17
815	5631954126	20
816	5638864446	20
817	5645774676	11
818	5652684911	15
819	5659595328	13
820	5666505719	17
821	5673416314	26
822	5680326612	14
823	5687236855	16
824	5694147309	18
825	5701057596	12
826	5707968017	20
827	5714878512	23
828	5721788817	22
829	5728699154	16
830	5735609716	16
831	5742519940	9
832	5749430243	16
833	5756340835	12
834	5763251081	16
835	5770161373	17
836	5777071876	9
837	5783982208	19
838	5790892535	17
839	5797803037	15
840	5804713248	12
841	5811623745	15
842	5818534173	18
843	5825444216	15
844	5832354754	20
845	5839265263	13
846	5846175564	15
847	5853085883	16
848	5859996350	17
849	5866906712	14
850	5873817195	17
851	5880727494	17
852	5887637844	21
853	5894548342	19
854	5901458725	14
855	5908368976	9
856	5915279179	15
857	5922189710	18
858	5929100207	13
859	5936010436	17
860	5942920655	13
861	5949831105	14
862	5956741124	14
863	5963651697	15
864	5970562319	16
865	5977472378	18
866	5984383029	16
867	5991293474	18
868	5998203931	18
869	6005114116	18
870	6012024711	17
871	6018934960	13
872	6025845409	16
873	6032755627	12
874	6039665916	17
875	6046576178	17
876	6053486956	16
877	6060397103	21
878	6067307498	14
879	6074218197	12
880	6081128369	12
881	6088038649	16
882	6094948618	11
883	6101859128	11
884	6108769778	14
885	6115680342	14
886	6122590772	16
887	6129501024	20
888	6136411239	19
889	6143321537	17
890	6150231867	11
891	6157142150	16
892	6164052835	21
893	6170963196	17
894	6177873408	13
895	6184783650	13
896	6191694379	23
897	6198604798	13
898	6205515048	24
899	6212425345	16
900	6219335830	14
901	6226246090	22
902	6233156569	11
903	6240066882	17
904	6246977221	17
905	6253887432	13
906	6260797758	19
907	6267708317	20
908	6274618361	15
909	6281528860	19
910	6288439563	14
911	6295349910	16
912	6302260280	16
913	6309170720	21
914	6316081265	14
915	6322991555	14
916	6329901834	16
917	6336812034	21
918	6343722507	13
919	6350632650	16
920	6357543183	13
921	6364453762	19
922	6371363975	16
923	6378273787	12
924	6385184520	16
925	6392095131	16
926	6399005231	20
927	6405915464	18
928	6412825966	13
929	6419736433	15
930	6426647084	10
931	6433557393	20
932	6440467516	19
933	6447378191	14
934	6454288381	9
935	6461198760	22
936	6468109369	9
937	6475019727	12
938	6481929827	12
939	6488840479	21
940	6495750826	17
941	6502660995	14
942	6509571274	23
943	6516481591	18
944	6523392289	17
945	6530302577	10
946	6537212779	18
947	6544123225	19
948	6551033653	17
949	6557944122	16
950	6564854349	18
951	6571764704	17
952	6578674829	21
953	6585585496	13
954	6592495929	12
955	6599406118	19
956	6606316619	17
957	6613227116	15
958	6620137679	22
959	6627047820	14
960	6633958367	28
961	6640868499	19
962	6647778872	13
963	6654688983	15
964	6661599326	13
965	6668510091	22
966	6675420319	23
967	6682330618	17
968	6689240919	20
969	6696151515	17
970	6703061693	13
971	6709972121	18
972	6716882534	12
973	6723792919	8
974	6730703372	22
975	6737613777	16
976	6744524019	13
977	6751434383	12
978	6758344843	17
979	6765255253	17
980	6772165648	10
981	6779076105	19
982	6785986334	9
983	6792896737	17
984	6799806898	17
985	6806717320	20
986	6813627892	18
987	6820538144	15
988	6827448660	18
989	6834358811	11
990	6841269190	14
991	6848179771	14
992	6855090216	17
993	6862000596	13
994	6868910684	19
995	6875821201	13
996	6882731708	20
997	6889642188	10
998	6896552431	15
999	6903462694	15
