bins	start time(ps)	counts
168	1186143797	13
169	1193204475	28
170	1200265041	19
171	1207325270	9
172	1214385660	16
173	1221446508	20
174	1228506633	17
175	1235566679	14
176	1242627165	17
177	1249687976	22
178	1256748100	20
179	1263808178	19
180	1270868926	18
181	1277929313	17
182	1284989354	13
183	1292049570	17
184	1299110544	18
185	1306170826	19
186	1313231470	16
187	1320291754	12
188	1327351604	11
189	1334412130	12
190	1341473056	16
191	1348533023	17
192	1355593285	23
193	1362653901	18
194	1369714477	15
195	1376774333	18
196	1383834743	23
197	1390894998	22
198	1397955877	25
199	1405016060	17
200	1412076543	15
201	1419137049	19
202	1426197299	19
203	1433257522	20
204	1440318068	14
205	1447378345	22
206	1454438866	24
207	1461499357	16
208	1468559418	20
209	1475619736	16
210	1482680125	25
211	1489741189	19
212	1496801006	25
213	1503861184	19
214	1510921864	23
215	1517982035	20
216	1525042532	21
217	1532103166	24
218	1539163211	18
219	1546223470	18
220	1553283937	24
221	1560344562	18
222	1567405024	25
223	1574465016	20
224	1581525616	16
225	1588585893	12
226	1595646318	16
227	1602706527	21
228	1609767206	13
229	1616827849	20
230	1623887799	26
231	1630948369	19
232	1638008878	17
233	1645069247	16
234	1652129440	15
235	1659189989	15
236	1666250060	19
237	1673310551	16
238	1680370922	24
239	1687431216	21
240	1694491398	16
241	1701551959	20
242	1708612710	13
243	1715672472	11
244	1722733235	17
245	1729793997	21
246	1736854320	13
247	1743914382	14
248	1750974874	18
249	1758035273	13
250	1765095415	14
251	1772155704	16
252	1779216423	16
253	1786276808	16
254	1793336637	23
255	1800397187	18
256	1807457878	21
257	1814518115	20
258	1821578266	15
259	1828639054	27
260	1835699540	21
261	1842759579	16
262	1849820280	19
263	1856880811	14
264	1863940910	19
265	1871000869	19
266	1878061885	20
267	1885122255	9
268	1892182038	17
269	1899242159	19
270	1906303348	18
271	1913363722	15
272	1920423853	22
273	1927484395	26
274	1934544951	21
275	1941605313	20
276	1948665626	18
277	1955725997	16
278	1962786531	14
279	1969846427	23
280	1976906716	19
281	1983967353	12
282	1991027796	17
283	1998087685	23
284	2005148238	16
285	2012208790	15
286	2019268977	21
287	2026329790	18
288	2033390377	21
289	2040450535	17
290	2047510579	18
291	2054571166	23
292	2061631863	20
293	2068691778	19
294	2075751797	17
295	2082812501	15
296	2089873135	11
297	2096933166	20
298	2103993826	16
299	2111054409	21
300	2118114504	19
301	2125174853	23
302	2132235614	19
303	2139295831	14
304	2146356291	13
305	2153416707	15
306	2160477036	24
307	2167536949	16
308	2174597511	17
309	2181658005	16
310	2188718039	13
311	2195778593	11
312	2202839133	23
313	2209899582	27
314	2216959820	13
315	2224020239	17
316	2231080834	17
317	2238141111	18
318	2245201400	17
319	2252261924	24
320	2259322547	18
321	2266382488	19
322	2273443053	11
323	2280503667	13
324	2287563749	23
325	2294623651	13
326	2301684619	20
327	2308744892	17
328	2315804874	18
329	2322865701	17
330	2329926150	21
331	2336986817	11
332	2344046546	24
333	2351107233	18
334	2358167736	13
335	2365227793	16
336	2372288199	15
337	2379348736	18
338	2386409133	20
339	2393468991	18
340	2400529467	21
341	2407590241	18
342	2414650672	17
343	2421711193	20
344	2428771155	17
345	2435831782	19
346	2442891972	24
347	2449952570	19
348	2457013222	19
349	2464073379	21
350	2471133601	21
351	2478194170	20
352	2485254358	18
353	2492315009	14
354	2499375332	17
355	2506435741	17
356	2513496096	14
357	2520556251	18
358	2527616614	19
359	2534677151	17
360	2541737716	19
361	2548797978	16
362	2555858318	14
363	2562918599	17
364	2569979328	22
365	2577039666	20
366	2584099669	16
367	2591160071	15
368	2598220433	17
369	2605280954	18
370	2612341529	17
371	2619401782	16
372	2626462335	18
373	2633522382	19
374	2640583099	19
375	2647643359	22
376	2654703789	12
377	2661764307	18
378	2668824623	22
379	2675884744	19
380	2682945083	21
381	2690005433	22
382	2697065889	15
383	2704126308	21
384	2711186779	14
385	2718247049	16
386	2725307265	17
387	2732367885	13
388	2739428397	22
389	2746488685	19
390	2753549120	27
391	2760609563	16
392	2767669924	15
393	2774730016	20
394	2781790457	18
395	2788850783	19
396	2795911259	17
397	2802971681	21
398	2810031937	19
399	2817092372	15
400	2824152837	13
401	2831213219	20
402	2838273817	15
403	2845333875	14
404	2852394369	16
405	2859454869	21
406	2866515286	21
407	2873575526	15
408	2880635656	13
409	2887696206	15
410	2894756510	19
411	2901816999	18
412	2908877460	21
413	2915937859	11
414	2922998447	19
415	2930058300	18
416	2937118885	21
417	2944179348	16
418	2951240123	19
419	2958300140	12
420	2965360456	21
421	2972420856	23
422	2979481156	23
423	2986541486	21
424	2993601813	13
425	3000662172	8
426	3007722811	19
427	3014783168	11
428	3021843688	9
429	3028903706	8
430	3035964130	21
431	3043024413	18
432	3050084968	20
433	3057145313	14
434	3064205917	17
435	3071266278	22
436	3078326554	17
437	3085386889	18
438	3092447198	17
439	3099507627	19
440	3106567971	18
441	3113628541	12
442	3120688816	17
443	3127749224	18
444	3134809700	10
445	3141869991	23
446	3148930243	13
447	3155990922	17
448	3163051032	20
449	3170111527	14
450	3177172052	10
451	3184232229	19
452	3191292249	27
453	3198352868	18
454	3205413436	18
455	3212473512	22
456	3219534269	23
457	3226594554	11
458	3233655153	13
459	3240715501	21
460	3247775706	19
461	3254836104	24
462	3261896376	15
463	3268956746	15
464	3276017075	16
465	3283077469	24
466	3290138173	20
467	3297198449	15
468	3304258659	13
469	3311319040	9
470	3318379633	20
471	3325439939	16
472	3332500229	21
473	3339560689	18
474	3346621156	20
475	3353681432	22
476	3360741704	18
477	3367802084	13
478	3374862409	17
479	3381922876	18
480	3388983259	20
481	3396043683	19
482	3403104045	21
483	3410164313	12
484	3417224784	13
485	3424284773	9
486	3431345317	19
487	3438406087	22
488	3445466497	15
489	3452526581	20
490	3459587143	21
491	3466647622	19
492	3473707867	17
493	3480768125	17
494	3487828690	24
495	3494888982	22
496	3501949317	18
497	3509009628	17
498	3516069907	21
499	3523130541	15
500	3530190747	27
501	3537251011	19
502	3544311692	23
503	3551372411	10
504	3558432575	20
505	3565492630	15
506	3572553277	12
507	3579613639	13
508	3586673776	16
509	3593734242	23
510	3600794723	21
511	3607855170	13
512	3614915442	23
513	3621975669	14
514	3629036327	21
515	3636096817	22
516	3643157076	14
517	3650217300	22
518	3657277513	16
519	3664338232	15
520	3671398637	13
521	3678458614	21
522	3685519013	18
523	3692579567	17
524	3699640047	13
525	3706700200	23
526	3713760874	18
527	3720821300	14
528	3727881550	15
529	3734941775	11
530	3742002388	17
531	3749062802	25
532	3756122972	25
533	3763183335	13
534	3770243892	10
535	3777304136	12
536	3784364433	17
537	3791425079	18
538	3798485271	12
539	3805545282	8
540	3812605940	18
541	3819666656	15
542	3826727010	21
543	3833786985	12
544	3840847679	19
545	3847908259	12
546	3854968183	21
547	3862028693	14
548	3869089201	19
549	3876149567	11
550	3883209578	14
551	3890270289	20
552	3897330746	17
553	3904391270	12
554	3911451208	17
555	3918511757	18
556	3925571999	16
557	3932632741	16
558	3939693095	15
559	3946753476	12
560	3953813391	18
561	3960874232	17
562	3967934602	24
563	3974994890	17
564	3982055210	15
565	3989115974	19
566	3996176004	17
567	4003235897	19
568	4010296540	24
569	4017357228	20
570	4024417301	16
571	4031477915	20
572	4038538482	11
573	4045598689	19
574	4052658995	22
575	4059719527	28
576	4066779527	16
577	4073840138	23
578	4080900825	14
579	4087961110	14
580	4095021131	19
581	4102081804	18
582	4109142117	24
583	4116202644	18
584	4123262966	15
585	4130323307	17
586	4137383405	21
587	4144444143	15
588	4151504680	16
589	4158564875	22
590	4165624899	15
591	4172685668	18
592	4179745958	22
593	4186806403	25
594	4193866624	19
595	4200926776	24
596	4207987348	18
597	4215047720	17
598	4222108535	20
599	4229168063	18
600	4236228794	22
601	4243289495	20
602	4250349940	22
603	4257410100	24
604	4264470712	20
605	4271531016	18
606	4278591183	20
607	4285651679	17
608	4292711930	17
609	4299772304	19
610	4306832521	16
611	4313893127	19
612	4320953508	16
613	4328013451	15
614	4335074461	13
615	4342134691	22
616	4349194967	15
617	4356255537	15
618	4363315980	15
619	4370376018	20
620	4377436400	13
621	4384497163	13
622	4391557214	15
623	4398617497	20
624	4405678013	12
625	4412738604	18
626	4419798791	22
627	4426858931	15
628	4433919529	20
629	4440980164	18
630	4448040353	13
631	4455100723	18
632	4462161267	20
633	4469221436	17
634	4476281912	11
635	4483342551	22
636	4490402743	14
637	4497462933	18
638	4504523238	20
639	4511583788	19
640	4518644390	15
641	4525704739	14
642	4532765145	16
643	4539825368	22
644	4546885609	22
645	4553946257	13
646	4561006705	21
647	4568066602	22
648	4575127112	22
649	4582187738	19
650	4589247805	23
651	4596308191	20
652	4603368520	23
653	4610429181	15
654	4617489325	20
655	4624549620	17
656	4631610414	12
657	4638670708	22
658	4645731133	20
659	4652791546	19
660	4659852215	16
661	4666912279	18
662	4673972421	16
663	4681033109	15
664	4688093367	19
665	4695153485	22
666	4702214119	19
667	4709274707	15
668	4716334819	13
669	4723394998	16
670	4730456053	24
671	4737516132	12
672	4744576578	12
673	4751637034	23
674	4758697335	13
675	4765757525	18
676	4772817305	16
677	4779878239	11
678	4786938906	28
679	4793999062	7
680	4801059074	13
681	4808119993	21
682	4815180100	15
683	4822240478	14
684	4829300971	19
685	4836361152	24
686	4843421817	17
687	4850482532	14
688	4857542880	15
689	4864603026	17
690	4871663270	21
691	4878723517	16
692	4885784040	15
693	4892844440	18
694	4899904890	19
695	4906965408	16
696	4914025661	16
697	4921085961	15
698	4928146747	11
699	4935206905	11
700	4942267085	19
701	4949327774	13
702	4956387812	14
703	4963448272	19
704	4970508673	23
705	4977569107	14
706	4984629358	13
707	4991689896	14
708	4998750330	16
709	5005810587	25
710	5012870795	11
711	5019931245	19
712	5026991635	18
713	5034052140	16
714	5041112591	19
715	5048172784	18
716	5055233372	19
717	5062293413	17
718	5069354192	19
719	5076414484	6
720	5083474722	20
721	5090535091	18
722	5097595262	10
723	5104655820	14
724	5111716011	17
725	5118776596	8
726	5125837002	20
727	5132897583	19
728	5139957796	27
729	5147018081	18
730	5154078815	16
731	5161139001	15
732	5168199156	18
733	5175259685	12
734	5182319953	19
735	5189380447	21
736	5196440818	19
737	5203501071	21
738	5210561580	19
739	5217622305	19
740	5224682599	27
741	5231742862	17
742	5238803044	18
743	5245863556	20
744	5252923898	21
745	5259984261	15
746	5267044696	17
747	5274105102	17
748	5281165272	23
749	5288225589	15
750	5295286408	28
751	5302346688	17
752	5309407194	19
753	5316467466	15
754	5323527485	19
755	5330588136	22
756	5337648467	19
757	5344709125	18
758	5351769333	23
759	5358829486	22
760	5365890006	22
761	5372950250	23
762	5380010739	15
763	5387071103	16
764	5394131681	18
765	5401191922	19
766	5408252013	25
767	5415312924	17
768	5422373291	18
769	5429433563	22
770	5436493792	14
771	5443554045	23
772	5450614720	20
773	5457675089	17
774	5464735496	15
775	5471795395	16
776	5478856015	16
777	5485916594	19
778	5492976935	16
779	5500037115	18
780	5507097652	23
781	5514158144	21
782	5521218559	24
783	5528278889	17
784	5535339309	14
785	5542399526	18
786	5549460048	15
787	5556520306	12
788	5563580619	21
789	5570640938	22
790	5577701227	16
791	5584761684	24
792	5591822252	24
793	5598882618	16
794	5605942874	16
795	5613003039	26
796	5620063713	20
797	5627124462	11
798	5634184841	15
799	5641245109	22
800	5648305557	19
801	5655365761	16
802	5662426068	14
803	5669486539	14
804	5676546767	22
805	5683606975	20
806	5690667301	25
807	5697727553	28
808	5704788235	13
809	5711848741	20
810	5718909415	22
811	5725969756	14
812	5733030031	24
813	5740090321	19
814	5747150714	16
815	5754210885	18
816	5761271366	22
817	5768331845	15
818	5775392062	17
819	5782452368	15
820	5789512576	17
821	5796573310	20
822	5803633518	18
823	5810693928	20
824	5817754472	24
825	5824814871	24
826	5831875174	20
827	5838935824	18
828	5845995934	12
829	5853056155	17
830	5860116838	19
831	5867176915	18
832	5874237385	10
833	5881297638	21
834	5888358236	14
835	5895418893	16
836	5902479323	22
837	5909539444	16
838	5916599650	21
839	5923660173	20
840	5930720530	19
841	5937780609	12
842	5944841269	21
843	5951901727	19
844	5958962234	26
845	5966022468	16
846	5973082615	19
847	5980142924	11
848	5987203523	24
849	5994263905	11
850	6001324488	19
851	6008385118	15
852	6015445083	21
853	6022505567	15
854	6029565577	20
855	6036626152	21
856	6043686719	17
857	6050747202	17
858	6057807226	22
859	6064867760	18
860	6071928208	14
861	6078988393	22
862	6086048882	17
863	6093108971	18
864	6100169456	15
865	6107230119	18
866	6114290491	18
867	6121350855	11
868	6128411197	19
869	6135471720	14
870	6142532081	24
871	6149592351	21
872	6156652653	21
873	6163713095	19
874	6170773384	22
875	6177833989	18
876	6184894346	23
877	6191954545	16
878	6199015124	17
879	6206075323	26
880	6213135734	21
881	6220196145	20
882	6227256629	19
883	6234316824	17
884	6241377179	20
885	6248437540	20
886	6255498232	18
887	6262558828	17
888	6269618826	17
889	6276679017	20
890	6283739448	21
891	6290799919	13
892	6297860247	16
893	6304920933	18
894	6311981365	20
895	6319041665	13
896	6326102008	17
897	6333162252	18
898	6340222617	14
899	6347283067	19
900	6354343519	21
901	6361403666	14
902	6368464155	12
903	6375524321	22
904	6382584913	18
905	6389645291	14
906	6396705762	12
907	6403766166	19
908	6410826575	18
909	6417886869	14
910	6424947456	17
911	6432007638	15
912	6439067949	15
913	6446128250	16
914	6453188631	23
915	6460249164	20
916	6467309431	13
917	6474369771	22
918	6481430381	17
919	6488490496	21
920	6495551116	17
921	6502611534	17
922	6509671699	21
923	6516732030	16
924	6523792355	19
925	6530852948	19
926	6537913323	20
927	6544973715	17
928	6552033985	17
929	6559094209	16
930	6566154947	12
931	6573215345	17
932	6580276041	14
933	6587336011	24
934	6594396163	18
935	6601456488	14
936	6608517025	20
937	6615577626	18
938	6622638008	15
939	6629698185	15
940	6636758797	19
941	6643819458	18
942	6650879256	17
943	6657939812	17
944	6665000028	20
945	6672060137	20
946	6679120910	19
947	6686181318	14
948	6693241801	23
949	6700302127	24
950	6707362503	13
951	6714422785	12
952	6721483284	18
953	6728543789	20
954	6735603951	22
955	6742664174	21
956	6749724676	16
957	6756785046	15
958	6763845640	17
959	6770905889	20
960	6777966124	20
961	6785026462	10
962	6792086904	21
963	6799147366	24
964	6806207738	20
965	6813268187	20
966	6820328575	25
967	6827389034	16
968	6834449502	15
969	6841509969	21
970	6848570293	18
971	6855630653	14
972	6862690896	18
973	6869751370	26
974	6876811590	9
975	6883871838	22
976	6890932205	26
977	6897992591	15
978	6905053056	26
979	6912113475	25
980	6919173955	17
981	6926234187	11
982	6933294771	13
983	6940355186	18
984	6947415734	18
985	6954475974	23
986	6961536138	21
987	6968596694	18
988	6975656775	25
989	6982717220	26
990	6989777619	18
991	6996837917	17
992	7003898385	22
993	7010958980	8
994	7018019258	24
995	7025079561	23
996	7032140174	26
997	7039200488	20
998	7046261170	19
999	7053321196	11
