bins	start time(ps)	counts
144	995093943	23
145	1002004311	15
146	1008914541	14
147	1015824674	15
148	1022735310	19
149	1029646002	20
150	1036555627	24
151	1043466184	18
152	1050376880	16
153	1057286715	20
154	1064197503	17
155	1071108047	19
156	1078018190	17
157	1084928565	14
158	1091839106	18
159	1098749194	14
160	1105659502	19
161	1112570169	13
162	1119480656	18
163	1126390758	16
164	1133300936	20
165	1140211766	23
166	1147121992	21
167	1154032210	14
168	1160942421	21
169	1167853119	14
170	1174763689	14
171	1181673770	18
172	1188584239	11
173	1195494838	21
174	1202404681	18
175	1209315065	21
176	1216225441	18
177	1223136183	9
178	1230046103	20
179	1236956657	19
180	1243867017	19
181	1250777770	21
182	1257687530	12
183	1264598197	15
184	1271508970	20
185	1278419036	14
186	1285329018	20
187	1292239748	16
188	1299150429	15
189	1306060555	18
190	1312970896	20
191	1319881427	20
192	1326791585	13
193	1333701858	17
194	1340612216	16
195	1347522852	18
196	1354433154	18
197	1361343697	18
198	1368253852	16
199	1375164101	20
200	1382074211	9
201	1388985274	21
202	1395895492	17
203	1402805660	17
204	1409716002	17
205	1416626671	20
206	1423536887	17
207	1430447166	13
208	1437357699	15
209	1444268112	15
210	1451178158	20
211	1458088844	20
212	1464999194	18
213	1471909611	16
214	1478819633	19
215	1485730311	15
216	1492640633	18
217	1499550636	15
218	1506460889	19
219	1513371645	23
220	1520282054	13
221	1527192230	13
222	1534102372	22
223	1541013156	16
224	1547923749	20
225	1554833587	12
226	1561744297	19
227	1568655038	18
228	1575565249	13
229	1582475821	13
230	1589385879	15
231	1596296198	15
232	1603206536	17
233	1610117047	17
234	1617027445	13
235	1623937772	11
236	1630847716	18
237	1637758286	28
238	1644668946	21
239	1651579177	17
240	1658489198	8
241	1665400001	19
242	1672310634	19
243	1679220261	18
244	1686130766	22
245	1693041671	18
246	1699951927	22
247	1706861977	11
248	1713772469	20
249	1720683021	21
250	1727593381	17
251	1734503622	14
252	1741414142	24
253	1748324837	21
254	1755234540	21
255	1762144911	9
256	1769055593	20
257	1775966029	18
258	1782876089	16
259	1789786670	23
260	1796696964	20
261	1803607467	23
262	1810518027	19
263	1817428168	18
264	1824338551	17
265	1831248882	23
266	1838159175	24
267	1845069497	17
268	1851980285	13
269	1858890274	16
270	1865800525	19
271	1872711097	19
272	1879621597	13
273	1886531522	15
274	1893442367	17
275	1900353129	19
276	1907263277	22
277	1914173464	20
278	1921083659	16
279	1927994360	17
280	1934904556	16
281	1941814684	16
282	1948725195	18
283	1955635545	17
284	1962545878	16
285	1969456286	20
286	1976367132	14
287	1983277241	16
288	1990187595	18
289	1997097877	26
290	2004008119	13
291	2010918817	13
292	2017828859	14
293	2024739511	19
294	2031649818	23
295	2038560251	17
296	2045470528	19
297	2052380968	20
298	2059291430	26
299	2066201519	20
300	2073111960	16
301	2080022261	15
302	2086932464	18
303	2093843003	17
304	2100753408	18
305	2107663793	23
306	2114574181	14
307	2121484622	15
308	2128394796	17
309	2135305508	12
310	2142215695	15
311	2149126187	20
312	2156036668	16
313	2162946953	12
314	2169857208	22
315	2176767817	21
316	2183677915	15
317	2190588640	21
318	2197498771	17
319	2204409204	17
320	2211319372	21
321	2218229548	19
322	2225140025	18
323	2232050521	21
324	2238960891	15
325	2245871209	14
326	2252781748	22
327	2259692147	15
328	2266602260	17
329	2273512748	13
330	2280423394	20
331	2287333706	18
332	2294244135	15
333	2301154398	17
334	2308064749	27
335	2314974904	16
336	2321885404	15
337	2328795852	12
338	2335706246	20
339	2342616783	20
340	2349526908	14
341	2356437454	12
342	2363347789	16
343	2370257905	9
344	2377168435	29
345	2384078845	13
346	2390989203	10
347	2397899147	21
348	2404810021	10
349	2411720266	27
350	2418630808	19
351	2425540794	13
352	2432451497	13
353	2439361891	16
354	2446272181	16
355	2453182629	19
356	2460093274	21
357	2467003552	15
358	2473913803	17
359	2480824106	12
360	2487734640	17
361	2494644637	22
362	2501555153	12
363	2508465498	17
364	2515375688	14
365	2522286071	14
366	2529196509	26
367	2536107105	20
368	2543017447	14
369	2549927600	20
370	2556838286	14
371	2563748698	18
372	2570658923	22
373	2577569223	23
374	2584479719	13
375	2591390015	12
376	2598300402	16
377	2605210865	27
378	2612121318	18
379	2619031505	18
380	2625942087	17
381	2632852285	20
382	2639762575	17
383	2646672799	18
384	2653583329	15
385	2660493537	28
386	2667404053	11
387	2674314371	14
388	2681224769	24
389	2688135128	16
390	2695045636	23
391	2701955783	16
392	2708866043	15
393	2715776823	22
394	2722687252	17
395	2729597325	14
396	2736507873	22
397	2743418382	16
398	2750328635	19
399	2757239144	15
400	2764149549	16
401	2771059864	14
402	2777970148	11
403	2784880341	21
404	2791790807	18
405	2798701174	11
406	2805611345	15
407	2812521739	17
408	2819432311	11
409	2826342988	17
410	2833252990	21
411	2840163201	17
412	2847073580	15
413	2853983968	18
414	2860894415	17
415	2867804984	8
416	2874715182	15
417	2881625452	18
418	2888536147	18
419	2895446318	18
420	2902356497	17
421	2909267037	14
422	2916177627	20
423	2923087830	19
424	2929997908	20
425	2936908645	23
426	2943819092	14
427	2950729179	18
428	2957639512	22
429	2964549981	19
430	2971460605	19
431	2978370505	17
432	2985280983	21
433	2992191816	18
434	2999102004	24
435	3006012373	17
436	3012922666	15
437	3019833042	21
438	3026743158	29
439	3033654030	14
440	3040564542	17
441	3047474746	18
442	3054384562	15
443	3061295157	17
444	3068205664	20
445	3075116101	17
446	3082026385	19
447	3088936879	14
448	3095847317	14
449	3102757251	24
450	3109667695	16
451	3116578346	14
452	3123488952	18
453	3130398620	24
454	3137309310	20
455	3144219907	15
456	3151130159	13
457	3158040389	16
458	3164950981	13
459	3171861361	19
460	3178771722	16
461	3185681954	19
462	3192592711	14
463	3199502895	15
464	3206412995	14
465	3213323469	27
466	3220234190	15
467	3227144388	17
468	3234054387	12
469	3240964733	17
470	3247875317	12
471	3254785793	23
472	3261695938	17
473	3268606607	30
474	3275516982	14
475	3282427068	17
476	3289337736	18
477	3296248389	14
478	3303158176	13
479	3310068335	18
480	3316979317	18
481	3323889789	22
482	3330799850	16
483	3337710274	21
484	3344620776	18
485	3351530841	16
486	3358441333	23
487	3365351892	19
488	3372262074	15
489	3379172207	16
490	3386082589	21
491	3392993245	14
492	3399903176	17
493	3406813844	12
494	3413724438	19
495	3420634714	11
496	3427544937	14
497	3434455457	17
498	3441366124	27
499	3448276337	21
500	3455186264	17
501	3462096892	17
502	3469007599	16
503	3475917810	22
504	3482828143	15
505	3489738300	17
506	3496648691	18
507	3503559411	19
508	3510469630	16
509	3517379559	16
510	3524289976	22
511	3531200924	21
512	3538111243	18
513	3545021139	22
514	3551931678	13
515	3558842444	20
516	3565752714	18
517	3572662798	20
518	3579573048	14
519	3586483832	24
520	3593393722	21
521	3600304104	21
522	3607214863	21
523	3614125142	17
524	3621035305	14
525	3627946058	15
526	3634856457	21
527	3641766944	12
528	3648677022	13
529	3655587625	25
530	3662497849	20
531	3669407717	15
532	3676318345	17
533	3683229153	9
534	3690139545	19
535	3697049717	21
536	3703959866	16
537	3710870593	16
538	3717780745	23
539	3724691272	16
540	3731601216	22
541	3738511658	16
542	3745422384	19
543	3752332869	19
544	3759243043	18
545	3766153224	23
546	3773063954	20
547	3779974556	16
548	3786884489	18
549	3793794747	11
550	3800705404	20
551	3807615741	14
552	3814525970	17
553	3821436523	15
554	3828346485	16
555	3835257010	17
556	3842167680	19
557	3849077971	17
558	3855988174	15
559	3862898511	21
560	3869808957	15
561	3876719239	19
562	3883629786	18
563	3890540082	23
564	3897450483	20
565	3904361079	17
566	3911271507	20
567	3918181581	12
568	3925091923	17
569	3932002605	21
570	3938912596	18
571	3945823056	24
572	3952733355	18
573	3959643679	23
574	3966554204	9
575	3973464335	20
576	3980374990	16
577	3987285353	11
578	3994195774	25
579	4001106065	19
580	4008016698	18
581	4014926938	21
582	4021837130	16
583	4028747557	12
584	4035657987	19
585	4042568384	18
586	4049478710	19
587	4056389211	14
588	4063299543	15
589	4070210195	20
590	4077120439	17
591	4084030578	18
592	4090941088	9
593	4097851268	13
594	4104761699	17
595	4111672047	14
596	4118582324	14
597	4125492790	25
598	4132403015	15
599	4139313404	19
600	4146223738	14
601	4153134271	19
602	4160044695	16
603	4166955238	21
604	4173865512	17
605	4180775906	15
606	4187686432	20
607	4194596643	18
608	4201507172	14
609	4208417291	16
610	4215327781	22
611	4222238245	19
612	4229148601	16
613	4236058726	18
614	4242969313	16
615	4249879558	11
616	4256789819	17
617	4263700026	19
618	4270610528	14
619	4277521103	18
620	4284431285	15
621	4291341857	17
622	4298251922	19
623	4305162423	15
624	4312072958	17
625	4318983258	12
626	4325893608	14
627	4332803803	21
628	4339714455	20
629	4346624714	12
630	4353535326	17
631	4360445532	21
632	4367356301	18
633	4374266323	28
634	4381176740	9
635	4388087134	17
636	4394997363	18
637	4401907827	19
638	4408817883	19
639	4415728448	22
640	4422638950	17
641	4429549111	13
642	4436459808	15
643	4443370067	21
644	4450280351	12
645	4457190456	15
646	4464100939	16
647	4471011661	10
648	4477922216	16
649	4484832613	21
650	4491742653	14
651	4498652816	17
652	4505563458	14
653	4512473969	21
654	4519384176	13
655	4526294546	21
656	4533204714	24
657	4540115080	10
658	4547025495	22
659	4553936008	21
660	4560846048	15
661	4567756538	15
662	4574666999	18
663	4581577521	20
664	4588487979	16
665	4595398179	16
666	4602308407	15
667	4609218752	18
668	4616129454	16
669	4623039694	17
670	4629950018	20
671	4636860409	16
672	4643770820	11
673	4650681185	25
674	4657591829	22
675	4664501895	19
676	4671412502	19
677	4678322528	15
678	4685233082	29
679	4692143346	16
680	4699053642	18
681	4705964082	17
682	4712874514	9
683	4719785079	21
684	4726695249	19
685	4733605701	21
686	4740516046	12
687	4747426585	12
688	4754336859	26
689	4761247229	23
690	4768157556	15
691	4775067980	17
692	4781978422	16
693	4788888706	19
694	4795798806	16
695	4802709314	18
696	4809619853	15
697	4816530355	17
698	4823440481	22
699	4830350502	14
700	4837261045	26
701	4844171860	16
702	4851082267	19
703	4857992412	15
704	4864902645	17
705	4871813097	22
706	4878723559	20
707	4885633966	19
708	4892544142	20
709	4899454679	19
710	4906365102	20
711	4913275348	20
712	4920185742	32
713	4927096167	19
714	4934006803	20
715	4940916969	16
716	4947827422	30
717	4954737664	18
718	4961648073	14
719	4968558388	15
720	4975468655	18
721	4982378902	16
722	4989289255	18
723	4996199787	20
724	5003110155	21
725	5010020476	13
726	5016931105	13
727	5023841373	14
728	5030751733	15
729	5037662123	18
730	5044572189	18
731	5051482886	13
732	5058393145	25
733	5065303651	15
734	5072213852	19
735	5079124613	20
736	5086034884	18
737	5092945430	14
738	5099855395	16
739	5106765668	19
740	5113676049	14
741	5120586307	20
742	5127497065	12
743	5134407460	15
744	5141317750	14
745	5148228402	25
746	5155138389	22
747	5162048735	15
748	5168958931	17
749	5175869633	18
750	5182780020	14
751	5189690084	20
752	5196600885	17
753	5203510794	16
754	5210421401	21
755	5217331947	14
756	5224242288	16
757	5231152667	17
758	5238062985	17
759	5244973295	20
760	5251883765	17
761	5258794007	29
762	5265704266	15
763	5272614635	21
764	5279524847	22
765	5286435427	18
766	5293346131	12
767	5300256301	12
768	5307166553	9
769	5314077210	17
770	5320987476	17
771	5327897721	17
772	5334808490	16
773	5341718549	17
774	5348629009	17
775	5355539375	18
776	5362449836	10
777	5369360095	27
778	5376270397	18
779	5383180508	15
780	5390091116	21
781	5397001433	19
782	5403911734	25
783	5410822019	24
784	5417732555	20
785	5424643334	14
786	5431553572	21
787	5438463706	24
788	5445374084	18
789	5452284348	12
790	5459194374	17
791	5466105224	14
792	5473015820	22
793	5479925971	16
794	5486836404	23
795	5493747049	15
796	5500657326	10
797	5507567659	13
798	5514477867	16
799	5521388292	17
800	5528298596	14
801	5535209255	14
802	5542119250	12
803	5549029488	18
804	5555940054	13
805	5562850175	11
806	5569760753	22
807	5576671122	21
808	5583581362	13
809	5590491702	16
810	5597402146	18
811	5604312904	15
812	5611223010	17
813	5618133304	14
814	5625043824	18
815	5631954333	24
816	5638864973	21
817	5645775140	27
818	5652685467	19
819	5659595755	20
820	5666506080	18
821	5673416604	13
822	5680326830	18
823	5687237177	26
824	5694147469	28
825	5701057946	22
826	5707968066	17
827	5714878649	18
828	5721788835	21
829	5728699433	11
830	5735609757	19
831	5742520331	13
832	5749430389	21
833	5756340795	15
834	5763251081	19
835	5770161917	23
836	5777072345	21
837	5783982561	13
838	5790892762	13
839	5797802977	19
840	5804713631	11
841	5811623966	15
842	5818534528	13
843	5825444658	19
844	5832354920	15
845	5839265606	13
846	5846175665	21
847	5853085836	14
848	5859996201	21
849	5866906751	14
850	5873817328	18
851	5880727692	11
852	5887637930	18
853	5894548494	21
854	5901458646	21
855	5908369256	18
856	5915279668	17
857	5922190032	18
858	5929100360	15
859	5936010761	21
860	5942921267	21
861	5949831358	16
862	5956741616	17
863	5963652322	15
864	5970562373	16
865	5977472819	15
866	5984383112	21
867	5991293350	19
868	5998203920	19
869	6005114405	21
870	6012024747	22
871	6018935061	25
872	6025845463	22
873	6032755793	21
874	6039666211	18
875	6046576421	24
876	6053487073	18
877	6060397322	16
878	6067307925	24
879	6074218279	18
880	6081128415	19
881	6088038969	16
882	6094949375	10
883	6101859619	20
884	6108769996	15
885	6115680420	13
886	6122590659	20
887	6129501054	14
888	6136411429	15
889	6143321766	15
890	6150232285	20
891	6157142786	25
892	6164052972	16
893	6170963065	21
894	6177873531	18
895	6184784042	13
896	6191694455	18
897	6198604891	19
898	6205515179	24
899	6212425751	27
900	6219336013	17
901	6226246218	15
902	6233156480	13
903	6240066807	14
904	6246977586	18
905	6253887823	10
906	6260798199	20
907	6267708305	22
908	6274618952	19
909	6281529378	15
910	6288439516	16
911	6295350017	19
912	6302260301	14
913	6309170903	21
914	6316081118	16
915	6322991631	19
916	6329901784	21
917	6336812130	15
918	6343722617	14
919	6350632931	14
920	6357543464	18
921	6364454030	24
922	6371364304	20
923	6378274709	11
924	6385185078	17
925	6392095469	10
926	6399005582	21
927	6405915882	19
928	6412826345	19
929	6419736480	17
930	6426646703	9
931	6433557232	25
932	6440467946	22
933	6447378194	16
934	6454288730	20
935	6461199212	22
936	6468109430	22
937	6475020025	16
938	6481930133	22
939	6488840444	16
940	6495750885	15
941	6502661016	19
942	6509571760	11
943	6516482089	17
944	6523392314	15
945	6530302713	24
946	6537212990	14
947	6544123513	27
948	6551033993	14
949	6557944418	20
950	6564854700	18
951	6571765079	13
952	6578674946	19
953	6585585677	25
954	6592496234	22
955	6599406223	21
956	6606316588	15
957	6613227152	16
958	6620137680	23
959	6627048047	23
960	6633958274	11
961	6640868649	15
962	6647779326	17
963	6654689610	16
964	6661599940	20
965	6668510329	17
966	6675420687	15
967	6682330884	14
968	6689241100	15
969	6696151900	19
970	6703061937	17
971	6709972443	13
972	6716882406	22
973	6723793162	21
974	6730703351	18
975	6737613910	18
976	6744524416	28
977	6751434544	17
978	6758345290	19
979	6765255454	22
980	6772165988	23
981	6779076004	26
982	6785986556	21
983	6792896894	24
984	6799807235	18
985	6806717791	18
986	6813628030	12
987	6820538436	14
988	6827449291	16
989	6834359266	14
990	6841269541	16
991	6848179795	23
992	6855090153	18
993	6862000879	16
994	6868911138	16
995	6875821094	23
996	6882731638	18
997	6889641933	14
998	6896552562	20
999	6903462741	18
