bins	start time(ps)	counts
377	2567508546	19
378	2574318841	20
379	2581129524	14
380	2587939662	15
381	2594750195	17
382	2601560471	19
383	2608370738	14
384	2615181239	15
385	2621991745	17
386	2628801934	15
387	2635612276	14
388	2642422516	19
389	2649232936	15
390	2656043277	21
391	2662853736	25
392	2669664336	19
393	2676474418	16
394	2683284773	17
395	2690095270	19
396	2696905412	17
397	2703715893	16
398	2710526153	18
399	2717336683	21
400	2724146948	16
401	2730957606	19
402	2737767476	24
403	2744577737	12
404	2751388301	24
405	2758198851	18
406	2765009144	10
407	2771819540	19
408	2778629852	28
409	2785440270	18
410	2792250618	14
411	2799061416	18
412	2805871761	18
413	2812681937	16
414	2819492186	15
415	2826302553	17
416	2833113099	20
417	2839923323	20
418	2846733574	22
419	2853544087	15
420	2860354390	17
421	2867164786	19
422	2873975088	17
423	2880785493	14
424	2887595672	12
425	2894406682	21
426	2901216793	25
427	2908026849	19
428	2914837198	23
429	2921647559	20
430	2928458022	9
431	2935268519	17
432	2942078788	11
433	2948889079	16
434	2955699428	25
435	2962509984	14
436	2969320231	14
437	2976130607	14
438	2982941064	17
439	2989751470	16
440	2996561781	16
441	3003372261	16
442	3010182666	17
443	3016992836	17
444	3023803246	15
445	3030613621	18
446	3037424098	18
447	3044234203	16
448	3051044830	11
449	3057855205	17
450	3064665249	11
451	3071475717	14
452	3078286260	22
453	3085096290	17
454	3091906807	16
455	3098717162	22
456	3105527793	15
457	3112338065	20
458	3119148112	6
459	3125958797	20
460	3132769220	12
461	3139579206	16
462	3146389697	19
463	3153200089	13
464	3160010662	16
465	3166820801	17
466	3173631032	14
467	3180441582	14
468	3187252122	19
469	3194062507	12
470	3200872893	18
471	3207683218	20
472	3214493652	17
473	3221303803	23
474	3228114524	15
475	3234924821	16
476	3241735024	15
477	3248545156	19
478	3255355679	19
479	3262165948	18
480	3268976081	18
481	3275787078	20
482	3282597175	13
483	3289407266	14
484	3296217703	18
485	3303028169	21
486	3309838668	17
487	3316649007	13
488	3323459252	17
489	3330269443	20
490	3337079841	19
491	3343890347	16
492	3350700908	8
493	3357510740	21
494	3364321428	15
495	3371132011	22
496	3377942441	18
497	3384752378	17
498	3391562798	20
499	3398373396	19
500	3405183675	18
501	3411994051	16
502	3418804515	22
503	3425614945	21
504	3432425184	15
505	3439235374	17
506	3446046252	16
507	3452856556	23
508	3459666453	17
509	3466476750	15
510	3473287512	14
511	3480098139	12
512	3486907816	13
513	3493718577	20
514	3500529055	15
515	3507339405	19
516	3514149261	9
517	3520959773	19
518	3527770427	12
519	3534580773	18
520	3541391130	23
521	3548201416	16
522	3555011754	12
523	3561822375	21
524	3568632870	19
525	3575442864	14
526	3582253042	17
527	3589063922	13
528	3595874218	18
529	3602684164	21
530	3609494515	16
531	3616305179	22
532	3623115640	12
533	3629925709	12
534	3636736078	18
535	3643546757	13
536	3650356960	15
537	3657166968	14
538	3663977731	19
539	3670788219	20
540	3677598355	18
541	3684409047	17
542	3691219425	18
543	3698029742	16
544	3704839611	14
545	3711650268	13
546	3718460915	14
547	3725271171	13
548	3732080757	13
549	3738891665	17
550	3745702270	12
551	3752512499	6
552	3759322517	13
553	3766132887	16
554	3772943324	19
555	3779753987	20
556	3786564339	15
557	3793374850	18
558	3800184921	19
559	3806995431	17
560	3813805979	20
561	3820615968	17
562	3827426136	16
563	3834236924	21
564	3841047448	14
565	3847857829	13
566	3854667868	19
567	3861478506	18
568	3868288862	18
569	3875099062	14
570	3881909405	13
571	3888719923	15
572	3895530496	19
573	3902340937	8
574	3909151103	23
575	3915961256	26
576	3922771677	20
577	3929582223	7
578	3936392378	17
579	3943202234	21
580	3950013135	15
581	3956823692	18
582	3963633763	14
583	3970443955	13
584	3977254575	16
585	3984065042	14
586	3990875260	16
587	3997685729	16
588	4004496145	18
589	4011306621	20
590	4018116654	18
591	4024927289	19
592	4031737714	14
593	4038548106	23
594	4045358046	20
595	4052168568	15
596	4058979349	19
597	4065789502	15
598	4072599360	23
599	4079410074	15
600	4086220856	15
601	4093030943	14
602	4099841358	16
603	4106651818	22
604	4113461998	18
605	4120272147	16
606	4127082845	15
607	4133893379	18
608	4140703214	17
609	4147513619	17
610	4154324016	14
611	4161134267	15
612	4167944907	18
613	4174755912	14
614	4181565758	15
615	4188375775	14
616	4195186208	19
617	4201997013	20
618	4208807308	20
619	4215617293	11
620	4222428018	13
621	4229238223	5
622	4236048308	19
623	4242858647	21
624	4249669351	8
625	4256479908	11
626	4263290086	15
627	4270100181	13
628	4276910977	15
629	4283721468	15
630	4290531258	15
631	4297341960	13
632	4304152418	13
633	4310962418	19
634	4317772770	20
635	4324583692	15
636	4331394182	26
637	4338204054	16
638	4345014278	14
639	4351824847	22
640	4358635587	15
641	4365445314	14
642	4372255878	19
643	4379066275	22
644	4385876692	25
645	4392686907	19
646	4399497606	17
647	4406307619	15
648	4413117863	14
649	4419928549	16
650	4426739007	21
651	4433549372	12
652	4440359544	11
653	4447169957	19
654	4453980424	18
655	4460790720	20
656	4467601044	17
657	4474411429	17
658	4481221865	21
659	4488032347	24
660	4494842631	11
661	4501653254	13
662	4508463512	21
663	4515273572	18
664	4522084112	20
665	4528894462	12
666	4535705080	12
667	4542515405	20
668	4549325433	13
669	4556135909	21
670	4562946438	11
671	4569756693	15
672	4576566868	16
673	4583377382	13
674	4590187555	15
675	4596998257	20
676	4603808491	21
677	4610618899	21
678	4617429208	16
679	4624239818	17
680	4631049943	26
681	4637860399	20
682	4644670549	14
683	4651481183	17
684	4658291721	19
685	4665101846	17
686	4671912025	20
687	4678722572	11
688	4685532802	18
689	4692343239	17
690	4699153600	16
691	4705964183	22
692	4712774596	13
693	4719584765	19
694	4726395266	21
695	4733205615	12
696	4740016032	18
697	4746826269	22
698	4753636795	21
699	4760446460	13
700	4767257283	13
701	4774067603	19
702	4780877924	19
703	4787688292	15
704	4794498986	18
705	4801309239	17
706	4808119837	14
707	4814929991	17
708	4821740371	24
709	4828550765	25
710	4835360985	15
711	4842171477	7
712	4848981874	15
713	4855792083	20
714	4862602624	13
715	4869412966	14
716	4876222981	14
717	4883033464	17
718	4889843970	16
719	4896654143	19
720	4903464836	15
721	4910275135	18
722	4917085511	18
723	4923895888	13
724	4930706269	17
725	4937516764	21
726	4944327118	20
727	4951137283	12
728	4957947727	15
729	4964758026	22
730	4971568260	18
731	4978378744	21
732	4985189162	17
733	4991999251	13
734	4998809896	12
735	5005620193	17
736	5012430746	14
737	5019241064	14
738	5026051358	10
739	5032861781	19
740	5039671966	20
741	5046482571	23
742	5053292616	17
743	5060103117	12
744	5066913601	12
745	5073724236	18
746	5080534311	18
747	5087344714	15
748	5094154962	19
749	5100965483	21
750	5107775952	12
751	5114586244	14
752	5121396571	13
753	5128206563	18
754	5135017146	21
755	5141827599	15
756	5148638010	14
757	5155448643	18
758	5162258778	16
759	5169069245	16
760	5175879282	13
761	5182689961	16
762	5189499867	17
763	5196310419	9
764	5203120610	11
765	5209931371	14
766	5216741748	18
767	5223552041	19
768	5230362566	12
769	5237173019	15
770	5243983196	21
771	5250793331	18
772	5257603851	19
773	5264414203	16
774	5271224633	13
775	5278035188	17
776	5284845364	21
777	5291655705	20
778	5298465904	15
779	5305276541	17
780	5312087240	20
781	5318897022	14
782	5325707602	15
783	5332517817	15
784	5339328196	17
785	5346138686	18
786	5352949144	12
787	5359759334	11
788	5366569753	21
789	5373380134	19
790	5380190206	12
791	5387000703	13
792	5393811219	13
793	5400621239	15
794	5407431945	10
795	5414242640	17
796	5421052902	13
797	5427862860	15
798	5434673265	16
799	5441483467	18
800	5448294193	19
801	5455104509	19
802	5461914837	24
803	5468725273	21
804	5475535573	21
805	5482345954	13
806	5489156470	16
807	5495966989	14
808	5502777013	25
809	5509587490	20
810	5516398035	14
811	5523208326	11
812	5530018424	22
813	5536829133	17
814	5543639709	22
815	5550449689	20
816	5557260191	18
817	5564070696	15
818	5570880753	12
819	5577690849	20
820	5584501180	17
821	5591311860	16
822	5598122188	22
823	5604932638	18
824	5611743074	18
825	5618553070	17
826	5625363650	21
827	5632174082	22
828	5638984477	20
829	5645794540	19
830	5652605052	19
831	5659415499	23
832	5666225964	17
833	5673036309	15
834	5679846895	13
835	5686656927	9
836	5693467449	12
837	5700278039	26
838	5707088398	20
839	5713898606	17
840	5720709238	11
841	5727519328	16
842	5734329839	18
843	5741139856	22
844	5747950201	25
845	5754760674	20
846	5761571099	14
847	5768381484	25
848	5775191897	12
849	5782002186	26
850	5788812375	11
851	5795622757	19
852	5802433399	22
853	5809243585	10
854	5816053962	14
855	5822864582	14
856	5829674805	13
857	5836484902	15
858	5843295237	16
859	5850105884	21
860	5856916355	20
861	5863726446	18
862	5870537094	12
863	5877347447	17
864	5884157360	22
865	5890968123	14
866	5897778498	15
867	5904588712	19
868	5911399109	21
869	5918209514	17
870	5925019910	21
871	5931830454	14
872	5938640558	21
873	5945451038	15
874	5952261417	14
875	5959071749	25
876	5965881971	15
877	5972692624	19
878	5979502977	10
879	5986313273	20
880	5993123612	21
881	5999934061	14
882	6006744497	14
883	6013554776	19
884	6020365078	17
885	6027175422	23
886	6033985756	12
887	6040796026	10
888	6047606379	19
889	6054416841	19
890	6061227026	15
891	6068037588	22
892	6074848260	13
893	6081658354	21
894	6088468863	13
895	6095279096	16
896	6102089533	16
897	6108899831	14
898	6115710283	18
899	6122520583	17
900	6129330966	15
901	6136141463	16
902	6142951610	14
903	6149762116	13
904	6156572433	13
905	6163382964	18
906	6170193385	23
907	6177003446	19
908	6183813945	25
909	6190624423	24
910	6197434763	23
911	6204245231	18
912	6211055092	15
913	6217865531	18
914	6224676228	12
915	6231486581	16
916	6238296865	14
917	6245107115	18
918	6251917555	17
919	6258727961	13
920	6265538127	18
921	6272348586	21
922	6279158607	25
923	6285969445	16
924	6292779778	15
925	6299590042	17
926	6306400553	21
927	6313210923	21
928	6320021377	7
929	6326831540	18
930	6333641894	16
931	6340452296	8
932	6347262680	19
933	6354073192	13
934	6360883582	20
935	6367693824	15
936	6374504252	18
937	6381314686	18
938	6388125156	16
939	6394935466	19
940	6401745721	17
941	6408556039	18
942	6415366342	23
943	6422176695	15
944	6428986791	15
945	6435797076	18
946	6442607887	19
947	6449418338	23
948	6456228682	20
949	6463038874	17
950	6469849422	15
951	6476659618	13
952	6483470035	18
953	6490280461	16
954	6497090916	12
955	6503901140	10
956	6510711631	10
957	6517521949	17
958	6524332029	18
959	6531142425	19
960	6537952974	17
961	6544763435	17
962	6551573988	17
963	6558384393	12
964	6565194664	19
965	6572004917	18
966	6578815316	18
967	6585625597	17
968	6592436173	20
969	6599246491	21
970	6606056592	18
971	6612867001	19
972	6619677327	18
973	6626487683	18
974	6633298454	18
975	6640108434	20
976	6646918917	19
977	6653729315	10
978	6660539476	23
979	6667350172	11
980	6674160430	17
981	6680970611	16
982	6687781196	20
983	6694591552	22
984	6701401979	18
985	6708212113	19
986	6715022628	23
987	6721832899	12
988	6728643015	15
989	6735453673	15
990	6742264102	16
991	6749074135	12
992	6755884864	22
993	6762695253	19
994	6769505603	15
995	6776315728	13
996	6783126318	24
997	6789936539	22
998	6796747248	23
999	6803557426	24
