bins	start time(ps)	counts
537	3684018982	16
538	3690879079	13
539	3697739689	14
540	3704600194	13
541	3711460661	18
542	3718320716	15
543	3725181456	16
544	3732041946	20
545	3738902351	21
546	3745762347	21
547	3752622618	19
548	3759482804	16
549	3766343530	12
550	3773203737	15
551	3780063937	14
552	3786924223	19
553	3793784593	18
554	3800645133	18
555	3807505627	14
556	3814366203	13
557	3821226601	19
558	3828087069	29
559	3834947387	14
560	3841807657	14
561	3848668007	20
562	3855528313	17
563	3862388656	17
564	3869249022	15
565	3876109338	13
566	3882969765	13
567	3889830167	14
568	3896690280	15
569	3903550868	15
570	3910411419	15
571	3917271513	24
572	3924132094	19
573	3930992535	7
574	3937852629	17
575	3944713118	21
576	3951573526	24
577	3958433686	14
578	3965294401	17
579	3972154437	22
580	3979014943	15
581	3985875233	19
582	3992735843	22
583	3999595820	20
584	4006456317	19
585	4013316835	15
586	4020177157	15
587	4027037460	18
588	4033898043	20
589	4040758323	20
590	4047618521	14
591	4054478985	17
592	4061339489	19
593	4068199741	12
594	4075060334	18
595	4081920528	17
596	4088780859	11
597	4095641212	15
598	4102501575	11
599	4109361914	21
600	4116222177	12
601	4123082815	20
602	4129942950	14
603	4136803361	16
604	4143663853	17
605	4150524309	25
606	4157384664	11
607	4164244643	9
608	4171105378	16
609	4177965537	16
610	4184825988	18
611	4191686520	17
612	4198546460	25
613	4205407249	21
614	4212267598	18
615	4219128250	17
616	4225988474	18
617	4232848715	11
618	4239708915	17
619	4246569503	17
620	4253429770	17
621	4260290013	21
622	4267150358	13
623	4274010960	25
624	4280871125	22
625	4287731577	18
626	4294591888	16
627	4301451982	21
628	4308312820	14
629	4315172935	17
630	4322033573	23
631	4328893902	17
632	4335754512	17
633	4342614559	8
634	4349474914	17
635	4356335458	14
636	4363195585	20
637	4370056216	22
638	4376916212	16
639	4383776915	16
640	4390637340	22
641	4397497715	24
642	4404357869	24
643	4411218156	20
644	4418078664	23
645	4424939395	22
646	4431799168	30
647	4438659415	18
648	4445520190	14
649	4452380457	20
650	4459240782	14
651	4466101149	13
652	4472961425	18
653	4479821824	17
654	4486682258	15
655	4493542999	15
656	4500403201	18
657	4507263659	19
658	4514123942	15
659	4520984307	15
660	4527844745	14
661	4534704929	20
662	4541565232	12
663	4548425602	16
664	4555286212	12
665	4562146308	19
666	4569006523	12
667	4575867138	24
668	4582727925	19
669	4589588166	20
670	4596448349	18
671	4603308625	18
672	4610168959	18
673	4617029549	17
674	4623889831	20
675	4630749897	24
676	4637610537	19
677	4644470769	16
678	4651331206	18
679	4658191556	14
680	4665051779	20
681	4671912345	14
682	4678772400	19
683	4685633237	14
684	4692493562	22
685	4699353813	19
686	4706214291	14
687	4713074591	21
688	4719934993	14
689	4726795326	17
690	4733655857	14
691	4740516019	19
692	4747376355	22
693	4754237000	23
694	4761097217	15
695	4767957620	22
696	4774817951	25
697	4781678395	19
698	4788538670	15
699	4795399047	16
700	4802259416	24
701	4809119682	15
702	4815980083	20
703	4822840407	22
704	4829700853	15
705	4836561219	18
706	4843421560	22
707	4850281876	22
708	4857142168	15
709	4864002420	19
710	4870863131	18
711	4877723404	14
712	4884583781	16
713	4891444244	18
714	4898304635	18
715	4905164971	16
716	4912025289	18
717	4918885782	18
718	4925746104	17
719	4932606394	16
720	4939466887	21
721	4946327221	12
722	4953187353	21
723	4960047841	22
724	4966908359	19
725	4973768599	16
726	4980629168	20
727	4987489502	20
728	4994349747	15
729	5001209961	14
730	5008070495	16
731	5014931074	17
732	5021791478	17
733	5028651580	10
734	5035511909	15
735	5042372388	16
736	5049232977	21
737	5056093433	20
738	5062953626	26
739	5069813863	15
740	5076674218	21
741	5083534572	19
742	5090395034	18
743	5097255441	20
744	5104115854	17
745	5110976104	18
746	5117836430	22
747	5124696839	23
748	5131557191	17
749	5138417465	18
750	5145278005	17
751	5152138395	20
752	5158998624	18
753	5165858866	19
754	5172719259	20
755	5179579818	15
756	5186440041	24
757	5193300272	18
758	5200160965	12
759	5207021387	20
760	5213881676	14
761	5220741982	18
762	5227602416	16
763	5234462712	16
764	5241323271	11
765	5248183581	17
766	5255043909	20
767	5261904290	17
768	5268764837	18
769	5275624846	13
770	5282485567	15
771	5289345496	14
772	5296205785	18
773	5303066382	16
774	5309926756	18
775	5316787451	18
776	5323647619	20
777	5330507814	15
778	5337368251	17
779	5344228861	22
780	5351088857	21
781	5357949563	17
782	5364809936	16
783	5371670040	21
784	5378530460	24
785	5385390883	19
786	5392251169	22
787	5399111645	12
788	5405972010	14
789	5412832313	9
790	5419692872	20
791	5426553378	18
792	5433413526	20
793	5440273984	24
794	5447134364	13
795	5453994504	22
796	5460854664	20
797	5467715281	14
798	5474575922	12
799	5481436233	12
800	5488296129	17
801	5495156678	18
802	5502017208	17
803	5508877530	7
804	5515737835	19
805	5522598373	20
806	5529458677	19
807	5536319067	20
808	5543179461	20
809	5550039528	15
810	5556900281	16
811	5563760798	16
812	5570621221	21
813	5577481274	25
814	5584341665	16
815	5591201959	22
816	5598062374	20
817	5604922820	15
818	5611783462	17
819	5618643526	19
820	5625503993	16
821	5632364214	10
822	5639224748	13
823	5646084852	15
824	5652945339	19
825	5659805495	18
826	5666665847	21
827	5673526334	17
828	5680386647	16
829	5687247371	20
830	5694107729	19
831	5700967877	24
832	5707828217	15
833	5714688749	17
834	5721549247	11
835	5728409832	11
836	5735270005	16
837	5742130255	15
838	5748990582	16
839	5755850680	10
840	5762711122	19
841	5769571571	15
842	5776432104	14
843	5783292212	19
844	5790152785	21
845	5797013134	11
846	5803873534	15
847	5810733731	17
848	5817594341	18
849	5824454801	19
850	5831315042	13
851	5838175238	22
852	5845035582	13
853	5851895763	28
854	5858756277	20
855	5865616905	16
856	5872477146	11
857	5879337462	14
858	5886197903	18
859	5893058255	18
860	5899918637	18
861	5906779075	16
862	5913639619	18
863	5920499914	14
864	5927360244	14
865	5934220686	19
866	5941080878	20
867	5947941177	17
868	5954801854	29
869	5961662117	16
870	5968522404	20
871	5975382823	16
872	5982243130	19
873	5989103519	20
874	5995963843	21
875	6002824170	19
876	6009684467	14
877	6016544865	17
878	6023405255	20
879	6030265708	20
880	6037125849	16
881	6043986391	23
882	6050847122	15
883	6057707136	16
884	6064567370	20
885	6071427817	17
886	6078288353	15
887	6085148828	16
888	6092009177	17
889	6098869416	23
890	6105729984	19
891	6112590173	15
892	6119450385	15
893	6126310922	17
894	6133171149	22
895	6140031677	12
896	6146892357	16
897	6153752301	20
898	6160612765	15
899	6167473194	10
900	6174333276	16
901	6181193639	22
902	6188054117	12
903	6194914637	13
904	6201774813	13
905	6208635379	11
906	6215495838	15
907	6222356108	13
908	6229216651	11
909	6236077147	21
910	6242937128	13
911	6249797469	19
912	6256658050	19
913	6263518141	18
914	6270378734	14
915	6277238787	22
916	6284099222	11
917	6290959777	14
918	6297820390	17
919	6304680787	25
920	6311540974	16
921	6318401186	22
922	6325261747	23
923	6332121960	21
924	6338982232	11
925	6345842970	18
926	6352702822	20
927	6359563496	16
928	6366423821	20
929	6373284310	18
930	6380144447	21
931	6387004921	15
932	6393865693	19
933	6400725898	16
934	6407586124	13
935	6414446369	11
936	6421306695	18
937	6428167097	18
938	6435027658	18
939	6441888145	17
940	6448748618	20
941	6455608545	12
942	6462468987	13
943	6469329672	25
944	6476189868	23
945	6483050561	16
946	6489910617	18
947	6496770821	14
948	6503631132	19
949	6510491471	21
950	6517351984	15
951	6524212317	19
952	6531072465	12
953	6537933058	14
954	6544793180	17
955	6551653665	22
956	6558514156	15
957	6565374513	21
958	6572235048	13
959	6579095386	21
960	6585956052	11
961	6592816423	15
962	6599676733	21
963	6606536828	16
964	6613397204	17
965	6620257743	21
966	6627117948	19
967	6633978575	17
968	6640838763	15
969	6647699137	18
970	6654559481	11
971	6661419755	17
972	6668280264	14
973	6675140765	25
974	6682000909	20
975	6688861119	20
976	6695721651	15
977	6702581922	18
978	6709442258	19
979	6716302810	17
980	6723163213	13
981	6730023446	23
982	6736884180	15
983	6743743946	23
984	6750604618	19
985	6757464923	16
986	6764325445	18
987	6771186029	21
988	6778046091	20
989	6784906478	16
990	6791766782	18
991	6798627326	12
992	6805487667	17
993	6812348029	20
994	6819208267	18
995	6826068515	16
996	6832929257	19
997	6839789536	18
998	6846649766	4
999	6853510266	22
