bins	start time(ps)	counts
124	863087181	18
125	870047115	15
126	877007334	16
127	883967687	17
128	890928080	21
129	897889002	25
130	904849382	15
131	911809559	17
132	918769737	19
133	925730060	15
134	932690552	17
135	939650564	21
136	946611181	18
137	953571808	12
138	960532030	17
139	967492132	26
140	974452818	23
141	981413317	16
142	988373000	21
143	995333575	22
144	1002294471	19
145	1009254973	18
146	1016215156	18
147	1023175810	15
148	1030135915	16
149	1037096299	20
150	1044056809	15
151	1051017243	19
152	1057977031	16
153	1064937502	16
154	1071897986	26
155	1078858358	15
156	1085818584	18
157	1092779255	14
158	1099739687	20
159	1106700058	18
160	1113660300	16
161	1120620925	16
162	1127581244	18
163	1134541143	19
164	1141501815	21
165	1148462424	25
166	1155422693	14
167	1162382759	13
168	1169343622	17
169	1176303641	22
170	1183263838	21
171	1190224390	13
172	1197184973	16
173	1204145047	22
174	1211105305	12
175	1218065773	16
176	1225026424	16
177	1231986530	14
178	1238947343	11
179	1245907480	14
180	1252867840	13
181	1259828400	20
182	1266788987	20
183	1273748989	17
184	1280709145	17
185	1287669750	26
186	1294630239	18
187	1301590233	22
188	1308550740	17
189	1315511019	20
190	1322471645	16
191	1329431834	26
192	1336392070	15
193	1343352743	17
194	1350313147	23
195	1357273186	19
196	1364233736	18
197	1371194183	14
198	1378154604	18
199	1385115101	18
200	1392075355	15
201	1399035650	16
202	1405996291	19
203	1412956488	25
204	1419916819	26
205	1426877319	12
206	1433837384	11
207	1440798064	15
208	1447758166	16
209	1454718822	18
210	1461679490	21
211	1468639342	18
212	1475599646	17
213	1482560463	13
214	1489520850	17
215	1496480816	15
216	1503441273	17
217	1510401826	16
218	1517362176	21
219	1524322404	10
220	1531283041	22
221	1538243488	18
222	1545203644	20
223	1552164030	22
224	1559124360	15
225	1566084846	16
226	1573045022	19
227	1580005076	16
228	1586965983	16
229	1593926224	19
230	1600886682	23
231	1607847268	14
232	1614807045	18
233	1621767571	17
234	1628728191	22
235	1635688574	17
236	1642648820	15
237	1649609463	13
238	1656569602	17
239	1663530219	15
240	1670490246	16
241	1677450843	11
242	1684411282	13
243	1691371188	18
244	1698331567	20
245	1705292237	18
246	1712252691	11
247	1719212579	19
248	1726173357	15
249	1733134030	24
250	1740094261	10
251	1747054569	14
252	1754015029	16
253	1760975337	16
254	1767935466	16
255	1774896147	18
256	1781856437	25
257	1788816846	19
258	1795776832	20
259	1802737669	19
260	1809698004	12
261	1816658246	17
262	1823618819	21
263	1830579181	19
264	1837539451	20
265	1844499378	16
266	1851460300	19
267	1858420848	20
268	1865381012	18
269	1872341326	21
270	1879301642	11
271	1886262257	21
272	1893222507	32
273	1900183031	17
274	1907143376	12
275	1914103662	21
276	1921063717	14
277	1928024232	23
278	1934984674	17
279	1941944850	16
280	1948905315	21
281	1955865717	22
282	1962826068	16
283	1969786499	21
284	1976747066	18
285	1983707541	19
286	1990667747	13
287	1997627790	21
288	2004588437	9
289	2011549207	14
290	2018509037	20
291	2025469343	30
292	2032430032	21
293	2039390334	16
294	2046350391	18
295	2053311045	23
296	2060271475	20
297	2067231824	17
298	2074191786	17
299	2081152669	18
300	2088112884	21
301	2095073342	17
302	2102033767	26
303	2108994212	18
304	2115954505	17
305	2122915380	14
306	2129875534	18
307	2136835518	19
308	2143795627	24
309	2150756314	17
310	2157716844	25
311	2164676989	21
312	2171637380	26
313	2178598109	22
314	2185558300	16
315	2192518385	16
316	2199478973	12
317	2206439417	20
318	2213399477	19
319	2220359736	22
320	2227320570	19
321	2234281380	14
322	2241240724	14
323	2248201293	15
324	2255162141	17
325	2262122408	15
326	2269082425	19
327	2276043315	10
328	2283003599	20
329	2289963672	17
330	2296924204	19
331	2303884541	16
332	2310844857	17
333	2317805152	12
334	2324765512	20
335	2331726431	19
336	2338686494	17
337	2345646423	13
338	2352607264	17
339	2359568049	19
340	2366528251	26
341	2373488311	16
342	2380448739	22
343	2387409303	11
344	2394369586	21
345	2401329926	19
346	2408290511	18
347	2415250573	18
348	2422210857	14
349	2429171344	13
350	2436131657	11
351	2443091865	21
352	2450052400	21
353	2457012979	14
354	2463973190	18
355	2470933364	17
356	2477894062	17
357	2484854472	22
358	2491814644	19
359	2498774955	16
360	2505735709	21
361	2512696082	23
362	2519656148	20
363	2526616883	26
364	2533576973	13
365	2540537494	17
366	2547497502	20
367	2554458242	16
368	2561418684	19
369	2568378690	19
370	2575339025	22
371	2582299827	13
372	2589260276	26
373	2596220143	19
374	2603180922	12
375	2610141507	21
376	2617101699	21
377	2624062004	18
378	2631022387	19
379	2637982373	13
380	2644942961	15
381	2651903349	20
382	2658863998	23
383	2665824419	18
384	2672784920	20
385	2679744910	18
386	2686704954	19
387	2693665307	19
388	2700626228	21
389	2707586237	25
390	2714546725	18
391	2721507483	15
392	2728467440	15
393	2735427781	11
394	2742388494	16
395	2749348838	19
396	2756308792	21
397	2763269578	17
398	2770229780	19
399	2777190251	15
400	2784150494	13
401	2791110832	18
402	2798071289	15
403	2805031571	13
404	2811992136	23
405	2818952596	22
406	2825913019	17
407	2832873279	16
408	2839833798	18
409	2846793953	17
410	2853754675	24
411	2860714907	17
412	2867674996	18
413	2874635632	15
414	2881595965	19
415	2888556343	13
416	2895516630	23
417	2902476876	11
418	2909437415	23
419	2916397859	19
420	2923358295	27
421	2930318294	23
422	2937278894	19
423	2944239010	15
424	2951199642	16
425	2958160061	20
426	2965120423	13
427	2972080849	19
428	2979041017	18
429	2986001606	15
430	2992961850	17
431	2999922229	17
432	3006882633	22
433	3013843195	16
434	3020803628	18
435	3027763917	20
436	3034724189	19
437	3041684541	22
438	3048644835	16
439	3055605218	16
440	3062565930	27
441	3069526070	17
442	3076486438	21
443	3083446795	18
444	3090407237	15
445	3097367291	22
446	3104327971	21
447	3111288218	16
448	3118248697	19
449	3125208952	14
450	3132169398	21
451	3139129899	19
452	3146090165	14
453	3153050637	21
454	3160011346	14
455	3166971433	13
456	3173931454	23
457	3180891871	17
458	3187852745	20
459	3194812783	14
460	3201773158	21
461	3208733413	20
462	3215693792	21
463	3222654271	17
464	3229614900	15
465	3236575213	24
466	3243535407	22
467	3250495722	11
468	3257456414	12
469	3264416557	19
470	3271376985	15
471	3278337455	7
472	3285297785	21
473	3292258092	17
474	3299218300	10
475	3306178908	22
476	3313139143	16
477	3320099605	9
478	3327059884	16
479	3334020350	14
480	3340980584	21
481	3347941017	22
482	3354901438	18
483	3361862000	18
484	3368822288	16
485	3375782563	22
486	3382743089	13
487	3389703547	17
488	3396663776	17
489	3403624158	21
490	3410584514	21
491	3417544900	16
492	3424505395	20
493	3431465424	22
494	3438426088	20
495	3445386474	11
496	3452346812	14
497	3459307081	31
498	3466267296	20
499	3473227740	10
500	3480188343	17
501	3487148622	21
502	3494109055	17
503	3501069419	27
504	3508029720	22
505	3514990048	21
506	3521950532	16
507	3528910804	23
508	3535871220	19
509	3542831629	15
510	3549792017	16
511	3556752584	15
512	3563712755	11
513	3570673136	22
514	3577633461	16
515	3584593910	22
516	3591554239	16
517	3598514763	17
518	3605475033	16
519	3612435495	19
520	3619395698	16
521	3626356323	14
522	3633316659	16
523	3640276903	15
524	3647237250	16
525	3654197595	23
526	3661157682	14
527	3668118551	24
528	3675079001	16
529	3682038863	11
530	3688999116	23
531	3695959841	22
532	3702920185	10
533	3709880734	18
534	3716841001	19
535	3723801399	20
536	3730761664	16
537	3737722041	21
538	3744682490	15
539	3751642883	21
540	3758603392	15
541	3765563647	16
542	3772523773	23
543	3779484237	20
544	3786445044	21
545	3793405096	18
546	3800365514	18
547	3807325977	14
548	3814286105	9
549	3821246035	19
550	3828206797	19
551	3835167353	18
552	3842127562	15
553	3849088068	17
554	3856048587	17
555	3863009126	14
556	3869969137	25
557	3876929450	25
558	3883890042	20
559	3890850199	20
560	3897810863	10
561	3904771274	15
562	3911731609	16
563	3918691622	22
564	3925652113	15
565	3932612642	22
566	3939572969	12
567	3946533079	13
568	3953493818	18
569	3960454243	23
570	3967414294	18
571	3974374813	18
572	3981335194	20
573	3988295413	22
574	3995255608	19
575	4002216359	19
576	4009177061	24
577	4016137025	26
578	4023097328	13
579	4030057837	19
580	4037018272	13
581	4043978375	18
582	4050939148	16
583	4057899238	18
584	4064859619	15
585	4071819989	22
586	4078780473	14
587	4085741099	15
588	4092700643	18
589	4099661290	21
590	4106622269	24
591	4113582511	22
592	4120542732	23
593	4127502849	23
594	4134463662	17
595	4141423763	21
596	4148384306	25
597	4155344804	19
598	4162305196	23
599	4169265111	14
600	4176225597	20
601	4183186196	18
602	4190146527	15
603	4197106771	16
604	4204067265	16
605	4211027789	19
606	4217987855	24
607	4224948220	24
608	4231908961	17
609	4238869337	12
610	4245829028	18
611	4252789615	19
612	4259750393	18
613	4266710820	12
614	4273671022	16
615	4280631575	13
616	4287591621	23
617	4294552133	16
618	4301512215	19
619	4308472748	21
620	4315433461	21
621	4322393408	18
622	4329353930	25
623	4336314244	22
624	4343274332	21
625	4350234867	22
626	4357195662	24
627	4364156096	19
628	4371116399	12
629	4378076603	18
630	4385037024	15
631	4391997324	18
632	4398957942	19
633	4405918275	19
634	4412878642	18
635	4419839007	19
636	4426799459	17
637	4433759553	17
638	4440719512	20
639	4447680459	15
640	4454640884	15
641	4461601171	13
642	4468561680	13
643	4475521871	17
644	4482481958	21
645	4489442438	17
646	4496403237	18
647	4503363284	24
648	4510323887	20
649	4517284175	24
650	4524244623	19
651	4531204797	19
652	4538165391	17
653	4545125792	20
654	4552086422	18
655	4559046206	21
656	4566006805	23
657	4572967157	22
658	4579927489	13
659	4586887911	19
660	4593848499	19
661	4600808861	11
662	4607768870	15
663	4614729295	23
664	4621689710	27
665	4628649885	10
666	4635610216	22
667	4642570748	17
668	4649531599	20
669	4656491631	19
670	4663452014	15
671	4670412808	11
672	4677373055	21
673	4684333095	21
674	4691293624	13
675	4698253940	18
676	4705214028	18
677	4712174194	16
678	4719134939	16
679	4726095549	19
680	4733055564	12
681	4740016279	16
682	4746976854	13
683	4753937046	27
684	4760897358	21
685	4767857629	22
686	4774817664	21
687	4781778358	20
688	4788739006	20
689	4795699361	21
690	4802659371	19
691	4809619968	22
692	4816580369	22
693	4823540555	22
694	4830500618	22
695	4837461361	15
696	4844421896	25
697	4851382127	20
698	4858342917	22
699	4865302959	24
700	4872263267	19
701	4879223905	14
702	4886184274	23
703	4893144468	21
704	4900104735	17
705	4907065511	15
706	4914025911	22
707	4920985523	18
708	4927946166	17
709	4934906819	24
710	4941866999	22
711	4948827379	21
712	4955787554	20
713	4962747895	16
714	4969708528	21
715	4976669036	16
716	4983629667	18
717	4990589411	17
718	4997550164	15
719	5004510564	12
720	5011470828	16
721	5018431250	15
722	5025391580	22
723	5032351850	16
724	5039312550	16
725	5046273117	24
726	5053232885	11
727	5060193272	24
728	5067153897	21
729	5074114745	17
730	5081074330	15
731	5088034825	18
732	5094995354	20
733	5101955762	16
734	5108915710	17
735	5115876331	13
736	5122836867	16
737	5129797217	17
738	5136757617	16
739	5143717983	16
740	5150678635	11
741	5157638915	14
742	5164599278	22
743	5171559585	12
744	5178519855	18
745	5185479938	18
746	5192440383	15
747	5199400991	15
748	5206361073	15
749	5213321695	15
750	5220282308	17
751	5227242480	10
752	5234202895	18
753	5241163313	15
754	5248123425	25
755	5255084218	12
756	5262044426	18
757	5269004952	13
758	5275965200	20
759	5282925559	21
760	5289886108	23
761	5296846328	20
762	5303806814	14
763	5310767091	23
764	5317727594	13
765	5324687860	19
766	5331648248	12
767	5338608350	13
768	5345568698	16
769	5352529298	20
770	5359489882	17
771	5366449903	13
772	5373410540	23
773	5380370609	9
774	5387331308	16
775	5394291771	13
776	5401252093	17
777	5408212268	10
778	5415172625	20
779	5422133315	13
780	5429093453	25
781	5436053871	14
782	5443014094	19
783	5449974400	8
784	5456934953	16
785	5463895281	25
786	5470855544	18
787	5477816164	18
788	5484776406	22
789	5491736743	20
790	5498697258	17
791	5505657875	19
792	5512618112	18
793	5519578474	7
794	5526538923	15
795	5533499175	16
796	5540459289	10
797	5547419920	14
798	5554380317	15
799	5561340363	23
800	5568300890	13
801	5575261436	15
802	5582221759	18
803	5589182358	13
804	5596142556	20
805	5603102701	12
806	5610063091	20
807	5617023599	16
808	5623983958	16
809	5630944480	18
810	5637904771	17
811	5644865250	10
812	5651825478	13
813	5658785773	24
814	5665746205	22
815	5672706713	18
816	5679667224	15
817	5686627437	14
818	5693587686	16
819	5700547985	22
820	5707508430	10
821	5714469037	21
822	5721429218	21
823	5728389275	16
824	5735349825	27
825	5742310499	24
826	5749270691	24
827	5756231286	13
828	5763191616	15
829	5770151799	23
830	5777112160	14
831	5784072721	18
832	5791033040	21
833	5797993460	13
834	5804953641	22
835	5811914061	15
836	5818874364	19
837	5825834788	16
838	5832795357	15
839	5839755738	16
840	5846715730	21
841	5853676264	23
842	5860636638	19
843	5867597275	17
844	5874557550	11
845	5881518072	26
846	5888478220	19
847	5895438575	15
848	5902399166	16
849	5909359552	22
850	5916319817	23
851	5923280368	19
852	5930240483	13
853	5937200697	14
854	5944161318	14
855	5951121663	16
856	5958081942	10
857	5965042233	25
858	5972002851	15
859	5978963177	13
860	5985923703	22
861	5992883852	19
862	5999844415	18
863	6006804793	15
864	6013765047	18
865	6020725319	14
866	6027685793	14
867	6034646280	27
868	6041606589	19
869	6048566982	18
870	6055527317	16
871	6062487450	16
872	6069448073	22
873	6076408418	18
874	6083368807	18
875	6090329112	6
876	6097289173	20
877	6104249850	18
878	6111210105	17
879	6118170804	18
880	6125130960	22
881	6132091471	21
882	6139051871	14
883	6146012081	15
884	6152972405	12
885	6159932874	5
886	6166893351	18
887	6173854078	15
888	6180814169	10
889	6187774417	22
890	6194734637	19
891	6201695205	25
892	6208655379	19
893	6215615837	20
894	6222576332	22
895	6229536597	22
896	6236497061	21
897	6243457312	12
898	6250417688	17
899	6257378261	19
900	6264338715	12
901	6271299025	12
902	6278259387	17
903	6285219901	20
904	6292180192	16
905	6299140511	13
906	6306100696	19
907	6313061073	18
908	6320021579	13
909	6326981694	15
910	6333942193	21
911	6340902802	14
912	6347863269	16
913	6354823524	12
914	6361783804	15
915	6368744101	24
916	6375704483	15
917	6382665320	16
918	6389625746	15
919	6396586058	15
920	6403546163	18
921	6410506335	18
922	6417466880	20
923	6424427157	25
924	6431387484	15
925	6438348068	17
926	6445308323	12
927	6452268873	16
928	6459229027	21
929	6466189453	15
930	6473149881	19
931	6480110075	16
932	6487070487	15
933	6494031027	19
934	6500991518	20
935	6507951760	20
936	6514912245	18
937	6521872571	14
938	6528832665	23
939	6535793266	30
940	6542753475	21
941	6549713834	20
942	6556674053	15
943	6563634780	24
944	6570595045	23
945	6577555286	21
946	6584515769	14
947	6591476001	19
948	6598436447	16
949	6605396818	13
950	6612357121	12
951	6619317624	20
952	6626278184	9
953	6633238559	17
954	6640199131	25
955	6647159429	22
956	6654119779	16
957	6661080067	20
958	6668040176	12
959	6675000646	14
960	6681961027	16
961	6688921260	22
962	6695881844	16
963	6702842343	22
964	6709802432	10
965	6716762936	17
966	6723723287	18
967	6730683715	16
968	6737644273	19
969	6744604614	24
970	6751564796	18
971	6758525361	15
972	6765485326	22
973	6772445899	30
974	6779406227	16
975	6786366511	15
976	6793327490	21
977	6800287561	15
978	6807247724	13
979	6814208256	21
980	6821168662	19
981	6828128841	17
982	6835089354	20
983	6842049663	17
984	6849010194	13
985	6855970740	8
986	6862930959	20
987	6869891407	16
988	6876851789	19
989	6883812014	20
990	6890772221	12
991	6897732765	19
992	6904693272	19
993	6911653575	19
994	6918613894	18
995	6925574173	17
996	6932534681	18
997	6939494869	11
998	6946455322	14
999	6953415650	12
